disease,date,district,lat,lon,cases
covid19,2010-04-15,Hyderabad,25.396,68.3578,98
covid19,2010-04-15,Sukkur,27.7139,68.8354,91
covid19,2010-04-15,Larkana,27.5551,68.2141,73
covid19,2010-04-15,Nawabshah,26.2483,68.4096,69
covid19,2010-04-15,Peshawar,34.0151,71.5249,98
covid19,2010-04-15,Mardan,34.1989,72.0231,62
covid19,2010-04-15,Swat,34.7717,72.36,81
covid19,2010-04-15,Abbottabad,34.1463,73.2117,82
covid19,2010-04-15,Kohat,33.582,71.4412,61
covid19,2010-04-15,Chitral,35.8518,71.7864,87
covid19,2010-04-15,Quetta,30.1798,66.975,77
covid19,2010-04-15,Gwadar,25.1264,62.3225,84
covid19,2010-04-15,Khuzdar,27.811,66.6109,60
covid19,2010-04-15,Sibi,29.544,67.8773,62
covid19,2010-04-15,Islamabad,33.6844,73.0479,75
covid19,2010-04-15,Muzaffarabad,34.3772,73.4733,65
covid19,2010-04-15,Mirpur,33.15,73.75,61
covid19,2010-04-15,Gilgit,35.9208,74.3089,76
covid19,2010-04-15,Skardu,35.2979,75.6333,96
covid19,2010-05-15,Lahore,31.5204,74.3587,86
covid19,2010-05-15,Faisalabad,31.418,73.079,60
covid19,2010-05-15,Rawalpindi,33.5651,73.0169,71
covid19,2010-05-15,Gujranwala,32.1617,74.1883,87
covid19,2010-05-15,Multan,30.1575,71.5249,73
covid19,2010-05-15,Sialkot,32.4945,74.5229,70
covid19,2010-05-15,Sargodha,32.0836,72.6711,71
covid19,2010-05-15,Bahawalpur,29.3956,71.6836,98
covid19,2010-05-15,Dera Ghazi Khan,30.046,70.6403,60
covid19,2010-05-15,Rahim Yar Khan,28.4195,70.2989,83
covid19,2010-05-15,Karachi,24.8607,67.0011,73
covid19,2010-05-15,Hyderabad,25.396,68.3578,83
covid19,2010-05-15,Sukkur,27.7139,68.8354,84
covid19,2010-05-15,Larkana,27.5551,68.2141,95
covid19,2010-05-15,Nawabshah,26.2483,68.4096,71
covid19,2010-05-15,Peshawar,34.0151,71.5249,95
covid19,2010-05-15,Mardan,34.1989,72.0231,68
covid19,2010-05-15,Swat,34.7717,72.36,80
covid19,2010-05-15,Abbottabad,34.1463,73.2117,77
covid19,2010-05-15,Kohat,33.582,71.4412,98
covid19,2010-05-15,Chitral,35.8518,71.7864,65
covid19,2010-05-15,Quetta,30.1798,66.975,74
covid19,2010-05-15,Gwadar,25.1264,62.3225,65
covid19,2010-05-15,Khuzdar,27.811,66.6109,88
covid19,2010-05-15,Sibi,29.544,67.8773,90
covid19,2010-05-15,Islamabad,33.6844,73.0479,76
covid19,2010-05-15,Muzaffarabad,34.3772,73.4733,94
covid19,2010-05-15,Mirpur,33.15,73.75,85
covid19,2010-05-15,Gilgit,35.9208,74.3089,86
covid19,2010-05-15,Skardu,35.2979,75.6333,72
covid19,2010-06-15,Lahore,31.5204,74.3587,80
covid19,2010-06-15,Faisalabad,31.418,73.079,94
covid19,2010-06-15,Rawalpindi,33.5651,73.0169,90
covid19,2010-06-15,Gujranwala,32.1617,74.1883,95
covid19,2010-06-15,Multan,30.1575,71.5249,63
covid19,2010-06-15,Sialkot,32.4945,74.5229,60
covid19,2010-06-15,Sargodha,32.0836,72.6711,86
covid19,2010-06-15,Bahawalpur,29.3956,71.6836,82
covid19,2010-06-15,Dera Ghazi Khan,30.046,70.6403,63
covid19,2010-06-15,Rahim Yar Khan,28.4195,70.2989,66
covid19,2010-06-15,Karachi,24.8607,67.0011,81
covid19,2010-06-15,Hyderabad,25.396,68.3578,85
covid19,2010-06-15,Sukkur,27.7139,68.8354,88
covid19,2010-06-15,Larkana,27.5551,68.2141,79
covid19,2010-06-15,Nawabshah,26.2483,68.4096,76
covid19,2010-06-15,Peshawar,34.0151,71.5249,84
covid19,2010-06-15,Mardan,34.1989,72.0231,92
covid19,2010-06-15,Swat,34.7717,72.36,95
covid19,2010-06-15,Abbottabad,34.1463,73.2117,99
covid19,2010-06-15,Kohat,33.582,71.4412,98
covid19,2010-06-15,Chitral,35.8518,71.7864,60
covid19,2010-06-15,Quetta,30.1798,66.975,99
covid19,2010-06-15,Gwadar,25.1264,62.3225,93
covid19,2010-06-15,Khuzdar,27.811,66.6109,70
covid19,2010-06-15,Sibi,29.544,67.8773,82
covid19,2010-06-15,Islamabad,33.6844,73.0479,97
covid19,2010-06-15,Muzaffarabad,34.3772,73.4733,80
covid19,2010-06-15,Mirpur,33.15,73.75,65
covid19,2010-06-15,Gilgit,35.9208,74.3089,78
covid19,2010-06-15,Skardu,35.2979,75.6333,88
covid19,2010-07-15,Lahore,31.5204,74.3587,87
covid19,2010-07-15,Faisalabad,31.418,73.079,83
covid19,2010-07-15,Rawalpindi,33.5651,73.0169,95
covid19,2010-07-15,Gujranwala,32.1617,74.1883,61
covid19,2010-07-15,Multan,30.1575,71.5249,87
covid19,2010-07-15,Sialkot,32.4945,74.5229,76
covid19,2010-07-15,Sargodha,32.0836,72.6711,64
covid19,2010-07-15,Bahawalpur,29.3956,71.6836,71
covid19,2010-07-15,Dera Ghazi Khan,30.046,70.6403,63
covid19,2010-07-15,Rahim Yar Khan,28.4195,70.2989,78
covid19,2010-07-15,Karachi,24.8607,67.0011,74
covid19,2010-07-15,Hyderabad,25.396,68.3578,82
covid19,2010-07-15,Sukkur,27.7139,68.8354,75
covid19,2010-07-15,Larkana,27.5551,68.2141,78
covid19,2010-07-15,Nawabshah,26.2483,68.4096,86
covid19,2010-07-15,Peshawar,34.0151,71.5249,77
covid19,2010-07-15,Mardan,34.1989,72.0231,97
covid19,2010-07-15,Swat,34.7717,72.36,67
covid19,2010-07-15,Abbottabad,34.1463,73.2117,67
covid19,2010-07-15,Kohat,33.582,71.4412,93
covid19,2010-07-15,Chitral,35.8518,71.7864,73
covid19,2010-07-15,Quetta,30.1798,66.975,60
covid19,2010-07-15,Gwadar,25.1264,62.3225,68
covid19,2010-07-15,Khuzdar,27.811,66.6109,74
covid19,2010-07-15,Sibi,29.544,67.8773,63
covid19,2010-07-15,Islamabad,33.6844,73.0479,65
covid19,2010-07-15,Muzaffarabad,34.3772,73.4733,67
covid19,2010-07-15,Mirpur,33.15,73.75,88
covid19,2010-07-15,Gilgit,35.9208,74.3089,82
covid19,2010-07-15,Skardu,35.2979,75.6333,92
covid19,2010-08-15,Lahore,31.5204,74.3587,95
covid19,2010-08-15,Faisalabad,31.418,73.079,90
covid19,2010-08-15,Rawalpindi,33.5651,73.0169,94
covid19,2010-08-15,Gujranwala,32.1617,74.1883,64
covid19,2010-08-15,Multan,30.1575,71.5249,75
covid19,2010-08-15,Sialkot,32.4945,74.5229,76
covid19,2010-08-15,Sargodha,32.0836,72.6711,91
covid19,2010-08-15,Bahawalpur,29.3956,71.6836,70
covid19,2010-08-15,Dera Ghazi Khan,30.046,70.6403,82
covid19,2010-08-15,Rahim Yar Khan,28.4195,70.2989,62
covid19,2010-08-15,Karachi,24.8607,67.0011,98
covid19,2010-08-15,Hyderabad,25.396,68.3578,75
covid19,2010-08-15,Sukkur,27.7139,68.8354,76
covid19,2010-08-15,Larkana,27.5551,68.2141,62
covid19,2010-08-15,Nawabshah,26.2483,68.4096,81
covid19,2010-08-15,Peshawar,34.0151,71.5249,92
covid19,2010-08-15,Mardan,34.1989,72.0231,89
covid19,2010-08-15,Swat,34.7717,72.36,92
covid19,2010-08-15,Abbottabad,34.1463,73.2117,74
covid19,2010-08-15,Kohat,33.582,71.4412,96
covid19,2010-08-15,Chitral,35.8518,71.7864,84
covid19,2010-08-15,Quetta,30.1798,66.975,85
covid19,2010-08-15,Gwadar,25.1264,62.3225,90
covid19,2010-08-15,Khuzdar,27.811,66.6109,88
covid19,2010-08-15,Sibi,29.544,67.8773,81
covid19,2010-08-15,Islamabad,33.6844,73.0479,92
covid19,2010-08-15,Muzaffarabad,34.3772,73.4733,63
covid19,2010-08-15,Mirpur,33.15,73.75,62
covid19,2010-08-15,Gilgit,35.9208,74.3089,88
covid19,2010-08-15,Skardu,35.2979,75.6333,99
covid19,2010-09-15,Lahore,31.5204,74.3587,71
covid19,2010-09-15,Faisalabad,31.418,73.079,87
covid19,2010-09-15,Rawalpindi,33.5651,73.0169,98
covid19,2010-09-15,Gujranwala,32.1617,74.1883,91
covid19,2010-09-15,Multan,30.1575,71.5249,74
covid19,2010-09-15,Sialkot,32.4945,74.5229,63
covid19,2010-09-15,Sargodha,32.0836,72.6711,61
covid19,2010-09-15,Bahawalpur,29.3956,71.6836,91
covid19,2010-09-15,Dera Ghazi Khan,30.046,70.6403,62
covid19,2010-09-15,Rahim Yar Khan,28.4195,70.2989,84
covid19,2010-09-15,Karachi,24.8607,67.0011,95
covid19,2010-09-15,Hyderabad,25.396,68.3578,76
covid19,2010-09-15,Sukkur,27.7139,68.8354,69
covid19,2010-09-15,Larkana,27.5551,68.2141,72
covid19,2010-09-15,Nawabshah,26.2483,68.4096,97
covid19,2010-09-15,Peshawar,34.0151,71.5249,68
covid19,2010-09-15,Mardan,34.1989,72.0231,78
covid19,2010-09-15,Swat,34.7717,72.36,98
covid19,2010-09-15,Abbottabad,34.1463,73.2117,90
covid19,2010-09-15,Kohat,33.582,71.4412,90
covid19,2010-09-15,Chitral,35.8518,71.7864,65
covid19,2010-09-15,Quetta,30.1798,66.975,62
covid19,2010-09-15,Gwadar,25.1264,62.3225,92
covid19,2010-09-15,Khuzdar,27.811,66.6109,95
covid19,2010-09-15,Sibi,29.544,67.8773,66
covid19,2010-09-15,Islamabad,33.6844,73.0479,76
covid19,2010-09-15,Muzaffarabad,34.3772,73.4733,75
covid19,2010-09-15,Mirpur,33.15,73.75,72
covid19,2010-09-15,Gilgit,35.9208,74.3089,75
covid19,2010-09-15,Skardu,35.2979,75.6333,90
covid19,2010-10-15,Lahore,31.5204,74.3587,98
covid19,2010-10-15,Faisalabad,31.418,73.079,77
covid19,2010-10-15,Rawalpindi,33.5651,73.0169,80
covid19,2010-10-15,Gujranwala,32.1617,74.1883,93
covid19,2010-10-15,Multan,30.1575,71.5249,71
covid19,2010-10-15,Sialkot,32.4945,74.5229,69
covid19,2010-10-15,Sargodha,32.0836,72.6711,66
covid19,2010-10-15,Bahawalpur,29.3956,71.6836,87
covid19,2010-10-15,Dera Ghazi Khan,30.046,70.6403,78
covid19,2010-10-15,Rahim Yar Khan,28.4195,70.2989,97
covid19,2010-10-15,Karachi,24.8607,67.0011,73
covid19,2010-10-15,Hyderabad,25.396,68.3578,83
covid19,2010-10-15,Sukkur,27.7139,68.8354,75
covid19,2010-10-15,Larkana,27.5551,68.2141,86
covid19,2010-10-15,Nawabshah,26.2483,68.4096,82
covid19,2010-10-15,Peshawar,34.0151,71.5249,99
covid19,2010-10-15,Mardan,34.1989,72.0231,92
covid19,2010-10-15,Swat,34.7717,72.36,85
covid19,2010-10-15,Abbottabad,34.1463,73.2117,83
covid19,2010-10-15,Kohat,33.582,71.4412,68
covid19,2010-10-15,Chitral,35.8518,71.7864,62
covid19,2010-10-15,Quetta,30.1798,66.975,83
covid19,2010-10-15,Gwadar,25.1264,62.3225,67
covid19,2010-10-15,Khuzdar,27.811,66.6109,91
covid19,2010-10-15,Sibi,29.544,67.8773,79
covid19,2010-10-15,Islamabad,33.6844,73.0479,97
covid19,2010-10-15,Muzaffarabad,34.3772,73.4733,80
covid19,2010-10-15,Mirpur,33.15,73.75,95
covid19,2010-10-15,Gilgit,35.9208,74.3089,62
covid19,2010-10-15,Skardu,35.2979,75.6333,67
covid19,2010-11-15,Lahore,31.5204,74.3587,67
covid19,2010-11-15,Faisalabad,31.418,73.079,72
covid19,2010-11-15,Rawalpindi,33.5651,73.0169,60
covid19,2010-11-15,Gujranwala,32.1617,74.1883,75
covid19,2010-11-15,Multan,30.1575,71.5249,70
covid19,2010-11-15,Sialkot,32.4945,74.5229,85
covid19,2010-11-15,Sargodha,32.0836,72.6711,90
covid19,2010-11-15,Bahawalpur,29.3956,71.6836,91
covid19,2010-11-15,Dera Ghazi Khan,30.046,70.6403,76
covid19,2010-11-15,Rahim Yar Khan,28.4195,70.2989,96
covid19,2010-11-15,Karachi,24.8607,67.0011,76
covid19,2010-11-15,Hyderabad,25.396,68.3578,66
covid19,2010-11-15,Sukkur,27.7139,68.8354,60
covid19,2010-11-15,Larkana,27.5551,68.2141,77
covid19,2010-11-15,Nawabshah,26.2483,68.4096,69
covid19,2010-11-15,Peshawar,34.0151,71.5249,69
covid19,2010-11-15,Mardan,34.1989,72.0231,93
covid19,2010-11-15,Swat,34.7717,72.36,95
covid19,2010-11-15,Abbottabad,34.1463,73.2117,83
covid19,2010-11-15,Kohat,33.582,71.4412,75
covid19,2010-11-15,Chitral,35.8518,71.7864,65
covid19,2010-11-15,Quetta,30.1798,66.975,99
covid19,2010-11-15,Gwadar,25.1264,62.3225,86
covid19,2010-11-15,Khuzdar,27.811,66.6109,60
covid19,2010-11-15,Sibi,29.544,67.8773,73
covid19,2010-11-15,Islamabad,33.6844,73.0479,81
covid19,2010-11-15,Muzaffarabad,34.3772,73.4733,74
covid19,2010-11-15,Mirpur,33.15,73.75,79
covid19,2010-11-15,Gilgit,35.9208,74.3089,96
covid19,2010-11-15,Skardu,35.2979,75.6333,73
covid19,2010-12-15,Lahore,31.5204,74.3587,94
covid19,2010-12-15,Faisalabad,31.418,73.079,67
covid19,2010-12-15,Rawalpindi,33.5651,73.0169,67
covid19,2010-12-15,Gujranwala,32.1617,74.1883,60
covid19,2010-12-15,Multan,30.1575,71.5249,70
covid19,2010-12-15,Sialkot,32.4945,74.5229,90
covid19,2010-12-15,Sargodha,32.0836,72.6711,98
covid19,2010-12-15,Bahawalpur,29.3956,71.6836,67
covid19,2010-12-15,Dera Ghazi Khan,30.046,70.6403,94
covid19,2010-12-15,Rahim Yar Khan,28.4195,70.2989,77
covid19,2010-12-15,Karachi,24.8607,67.0011,87
covid19,2010-12-15,Hyderabad,25.396,68.3578,76
covid19,2010-12-15,Sukkur,27.7139,68.8354,66
covid19,2010-12-15,Larkana,27.5551,68.2141,72
covid19,2010-12-15,Nawabshah,26.2483,68.4096,80
covid19,2010-12-15,Peshawar,34.0151,71.5249,67
covid19,2010-12-15,Mardan,34.1989,72.0231,63
covid19,2010-12-15,Swat,34.7717,72.36,95
covid19,2010-12-15,Abbottabad,34.1463,73.2117,90
covid19,2010-12-15,Kohat,33.582,71.4412,90
covid19,2010-12-15,Chitral,35.8518,71.7864,78
covid19,2010-12-15,Quetta,30.1798,66.975,67
covid19,2010-12-15,Gwadar,25.1264,62.3225,83
covid19,2010-12-15,Khuzdar,27.811,66.6109,86
covid19,2010-12-15,Sibi,29.544,67.8773,67
covid19,2010-12-15,Islamabad,33.6844,73.0479,83
covid19,2010-12-15,Muzaffarabad,34.3772,73.4733,67
covid19,2010-12-15,Mirpur,33.15,73.75,66
covid19,2010-12-15,Gilgit,35.9208,74.3089,78
covid19,2010-12-15,Skardu,35.2979,75.6333,94
covid19,2011-01-15,Lahore,31.5204,74.3587,100
covid19,2011-01-15,Faisalabad,31.418,73.079,63
covid19,2011-01-15,Rawalpindi,33.5651,73.0169,71
covid19,2011-01-15,Gujranwala,32.1617,74.1883,79
covid19,2011-01-15,Multan,30.1575,71.5249,89
covid19,2011-01-15,Sialkot,32.4945,74.5229,72
covid19,2011-01-15,Sargodha,32.0836,72.6711,93
covid19,2011-01-15,Bahawalpur,29.3956,71.6836,80
covid19,2011-01-15,Dera Ghazi Khan,30.046,70.6403,85
covid19,2011-01-15,Rahim Yar Khan,28.4195,70.2989,66
covid19,2011-01-15,Karachi,24.8607,67.0011,80
covid19,2011-01-15,Hyderabad,25.396,68.3578,100
covid19,2011-01-15,Sukkur,27.7139,68.8354,90
covid19,2011-01-15,Larkana,27.5551,68.2141,87
covid19,2011-01-15,Nawabshah,26.2483,68.4096,77
covid19,2011-01-15,Peshawar,34.0151,71.5249,76
covid19,2011-01-15,Mardan,34.1989,72.0231,64
covid19,2011-01-15,Swat,34.7717,72.36,63
covid19,2011-01-15,Abbottabad,34.1463,73.2117,87
covid19,2011-01-15,Kohat,33.582,71.4412,99
covid19,2011-01-15,Chitral,35.8518,71.7864,97
covid19,2011-01-15,Quetta,30.1798,66.975,95
covid19,2011-01-15,Gwadar,25.1264,62.3225,68
covid19,2011-01-15,Khuzdar,27.811,66.6109,65
covid19,2011-01-15,Sibi,29.544,67.8773,83
covid19,2011-01-15,Islamabad,33.6844,73.0479,95
covid19,2011-01-15,Muzaffarabad,34.3772,73.4733,96
covid19,2011-01-15,Mirpur,33.15,73.75,85
covid19,2011-01-15,Gilgit,35.9208,74.3089,82
covid19,2011-01-15,Skardu,35.2979,75.6333,69
covid19,2011-02-15,Lahore,31.5204,74.3587,80
covid19,2011-02-15,Faisalabad,31.418,73.079,83
covid19,2011-02-15,Rawalpindi,33.5651,73.0169,101
covid19,2011-02-15,Gujranwala,32.1617,74.1883,93
covid19,2011-02-15,Multan,30.1575,71.5249,62
covid19,2011-02-15,Sialkot,32.4945,74.5229,93
covid19,2011-02-15,Sargodha,32.0836,72.6711,70
covid19,2011-02-15,Bahawalpur,29.3956,71.6836,96
covid19,2011-02-15,Dera Ghazi Khan,30.046,70.6403,84
covid19,2011-02-15,Rahim Yar Khan,28.4195,70.2989,91
covid19,2011-02-15,Karachi,24.8607,67.0011,78
covid19,2011-02-15,Hyderabad,25.396,68.3578,84
covid19,2011-02-15,Sukkur,27.7139,68.8354,65
covid19,2011-02-15,Larkana,27.5551,68.2141,89
covid19,2011-02-15,Nawabshah,26.2483,68.4096,63
covid19,2011-02-15,Peshawar,34.0151,71.5249,79
covid19,2011-02-15,Mardan,34.1989,72.0231,61
covid19,2011-02-15,Swat,34.7717,72.36,84
covid19,2011-02-15,Abbottabad,34.1463,73.2117,84
covid19,2011-02-15,Kohat,33.582,71.4412,80
covid19,2011-02-15,Chitral,35.8518,71.7864,70
covid19,2011-02-15,Quetta,30.1798,66.975,74
covid19,2011-02-15,Gwadar,25.1264,62.3225,86
covid19,2011-02-15,Khuzdar,27.811,66.6109,68
covid19,2011-02-15,Sibi,29.544,67.8773,69
covid19,2011-02-15,Islamabad,33.6844,73.0479,81
covid19,2011-02-15,Muzaffarabad,34.3772,73.4733,101
covid19,2011-02-15,Mirpur,33.15,73.75,80
covid19,2011-02-15,Gilgit,35.9208,74.3089,70
covid19,2011-02-15,Skardu,35.2979,75.6333,62
covid19,2011-03-15,Lahore,31.5204,74.3587,85
covid19,2011-03-15,Faisalabad,31.418,73.079,69
covid19,2011-03-15,Rawalpindi,33.5651,73.0169,77
covid19,2011-03-15,Gujranwala,32.1617,74.1883,66
covid19,2011-03-15,Multan,30.1575,71.5249,100
covid19,2011-03-15,Sialkot,32.4945,74.5229,79
covid19,2011-03-15,Sargodha,32.0836,72.6711,100
covid19,2011-03-15,Bahawalpur,29.3956,71.6836,97
covid19,2011-03-15,Dera Ghazi Khan,30.046,70.6403,88
covid19,2011-03-15,Rahim Yar Khan,28.4195,70.2989,101
covid19,2011-03-15,Karachi,24.8607,67.0011,67
covid19,2011-03-15,Hyderabad,25.396,68.3578,70
covid19,2011-03-15,Sukkur,27.7139,68.8354,100
covid19,2011-03-15,Larkana,27.5551,68.2141,72
covid19,2011-03-15,Nawabshah,26.2483,68.4096,90
covid19,2011-03-15,Peshawar,34.0151,71.5249,77
covid19,2011-03-15,Mardan,34.1989,72.0231,97
covid19,2011-03-15,Swat,34.7717,72.36,83
covid19,2011-03-15,Abbottabad,34.1463,73.2117,84
covid19,2011-03-15,Kohat,33.582,71.4412,71
covid19,2011-03-15,Chitral,35.8518,71.7864,78
covid19,2011-03-15,Quetta,30.1798,66.975,66
covid19,2011-03-15,Gwadar,25.1264,62.3225,101
covid19,2011-03-15,Khuzdar,27.811,66.6109,87
covid19,2011-03-15,Sibi,29.544,67.8773,94
covid19,2011-03-15,Islamabad,33.6844,73.0479,89
covid19,2011-03-15,Muzaffarabad,34.3772,73.4733,87
covid19,2011-03-15,Mirpur,33.15,73.75,96
covid19,2011-03-15,Gilgit,35.9208,74.3089,67
covid19,2011-03-15,Skardu,35.2979,75.6333,80
covid19,2011-04-15,Lahore,31.5204,74.3587,84
covid19,2011-04-15,Faisalabad,31.418,73.079,83
covid19,2011-04-15,Rawalpindi,33.5651,73.0169,79
covid19,2011-04-15,Gujranwala,32.1617,74.1883,94
covid19,2011-04-15,Multan,30.1575,71.5249,90
covid19,2011-04-15,Sialkot,32.4945,74.5229,91
covid19,2011-04-15,Sargodha,32.0836,72.6711,76
covid19,2011-04-15,Bahawalpur,29.3956,71.6836,81
covid19,2011-04-15,Dera Ghazi Khan,30.046,70.6403,65
covid19,2011-04-15,Rahim Yar Khan,28.4195,70.2989,99
covid19,2011-04-15,Karachi,24.8607,67.0011,101
covid19,2011-04-15,Hyderabad,25.396,68.3578,90
covid19,2011-04-15,Sukkur,27.7139,68.8354,85
covid19,2011-04-15,Larkana,27.5551,68.2141,89
covid19,2011-04-15,Nawabshah,26.2483,68.4096,95
covid19,2011-04-15,Peshawar,34.0151,71.5249,94
covid19,2011-04-15,Mardan,34.1989,72.0231,74
covid19,2011-04-15,Swat,34.7717,72.36,66
covid19,2011-04-15,Abbottabad,34.1463,73.2117,67
covid19,2011-04-15,Kohat,33.582,71.4412,88
covid19,2011-04-15,Chitral,35.8518,71.7864,86
covid19,2011-04-15,Quetta,30.1798,66.975,88
covid19,2011-04-15,Gwadar,25.1264,62.3225,71
covid19,2011-04-15,Khuzdar,27.811,66.6109,75
covid19,2011-04-15,Sibi,29.544,67.8773,100
covid19,2011-04-15,Islamabad,33.6844,73.0479,73
covid19,2011-04-15,Muzaffarabad,34.3772,73.4733,89
covid19,2011-04-15,Mirpur,33.15,73.75,72
covid19,2011-04-15,Gilgit,35.9208,74.3089,86
covid19,2011-04-15,Skardu,35.2979,75.6333,70
covid19,2011-05-15,Lahore,31.5204,74.3587,71
