disease,date,district,lat,lon,cases
pneumonia,2010-03-15,Quetta,30.1798,66.975,126
pneumonia,2010-03-15,Gwadar,25.1264,62.3225,137
pneumonia,2010-03-15,Khuzdar,27.811,66.6109,113
pneumonia,2010-03-15,Sibi,29.544,67.8773,120
pneumonia,2010-03-15,Islamabad,33.6844,73.0479,113
pneumonia,2010-03-15,Muzaffarabad,34.3772,73.4733,126
pneumonia,2010-03-15,Mirpur,33.15,73.75,108
pneumonia,2010-03-15,Gilgit,35.9208,74.3089,104
pneumonia,2010-03-15,Skardu,35.2979,75.6333,111
pneumonia,2010-04-15,Lahore,31.5204,74.3587,91
pneumonia,2010-04-15,Faisalabad,31.418,73.079,116
pneumonia,2010-04-15,Rawalpindi,33.5651,73.0169,130
pneumonia,2010-04-15,Gujranwala,32.1617,74.1883,118
pneumonia,2010-04-15,Multan,30.1575,71.5249,134
pneumonia,2010-04-15,Sialkot,32.4945,74.5229,124
pneumonia,2010-04-15,Sargodha,32.0836,72.6711,120
pneumonia,2010-04-15,Bahawalpur,29.3956,71.6836,100
pneumonia,2010-04-15,Dera Ghazi Khan,30.046,70.6403,111
pneumonia,2010-04-15,Rahim Yar Khan,28.4195,70.2989,126
pneumonia,2010-04-15,Karachi,24.8607,67.0011,148
pneumonia,2010-04-15,Hyderabad,25.396,68.3578,144
pneumonia,2010-04-15,Sukkur,27.7139,68.8354,132
pneumonia,2010-04-15,Larkana,27.5551,68.2141,148
pneumonia,2010-04-15,Nawabshah,26.2483,68.4096,142
pneumonia,2010-04-15,Peshawar,34.0151,71.5249,100
pneumonia,2010-04-15,Mardan,34.1989,72.0231,138
pneumonia,2010-04-15,Swat,34.7717,72.36,145
pneumonia,2010-04-15,Abbottabad,34.1463,73.2117,131
pneumonia,2010-04-15,Kohat,33.582,71.4412,122
pneumonia,2010-04-15,Chitral,35.8518,71.7864,120
pneumonia,2010-04-15,Quetta,30.1798,66.975,121
pneumonia,2010-04-15,Gwadar,25.1264,62.3225,91
pneumonia,2010-04-15,Khuzdar,27.811,66.6109,96
pneumonia,2010-04-15,Sibi,29.544,67.8773,126
pneumonia,2010-04-15,Islamabad,33.6844,73.0479,143
pneumonia,2010-04-15,Muzaffarabad,34.3772,73.4733,112
pneumonia,2010-04-15,Mirpur,33.15,73.75,114
pneumonia,2010-04-15,Gilgit,35.9208,74.3089,94
pneumonia,2010-04-15,Skardu,35.2979,75.6333,102
pneumonia,2010-05-15,Lahore,31.5204,74.3587,124
pneumonia,2010-05-15,Faisalabad,31.418,73.079,107
pneumonia,2010-05-15,Rawalpindi,33.5651,73.0169,109
pneumonia,2010-05-15,Gujranwala,32.1617,74.1883,107
pneumonia,2010-05-15,Multan,30.1575,71.5249,138
pneumonia,2010-05-15,Sialkot,32.4945,74.5229,104
pneumonia,2010-05-15,Sargodha,32.0836,72.6711,141
pneumonia,2010-05-15,Bahawalpur,29.3956,71.6836,138
pneumonia,2010-05-15,Dera Ghazi Khan,30.046,70.6403,120
pneumonia,2010-05-15,Rahim Yar Khan,28.4195,70.2989,120
pneumonia,2010-05-15,Karachi,24.8607,67.0011,92
pneumonia,2010-05-15,Hyderabad,25.396,68.3578,108
pneumonia,2010-05-15,Sukkur,27.7139,68.8354,143
pneumonia,2010-05-15,Larkana,27.5551,68.2141,110
pneumonia,2010-05-15,Nawabshah,26.2483,68.4096,146
pneumonia,2010-05-15,Peshawar,34.0151,71.5249,128
pneumonia,2010-05-15,Mardan,34.1989,72.0231,116
pneumonia,2010-05-15,Swat,34.7717,72.36,94
pneumonia,2010-05-15,Abbottabad,34.1463,73.2117,123
pneumonia,2010-05-15,Kohat,33.582,71.4412,134
pneumonia,2010-05-15,Chitral,35.8518,71.7864,134
pneumonia,2010-05-15,Quetta,30.1798,66.975,122
pneumonia,2010-05-15,Gwadar,25.1264,62.3225,101
pneumonia,2010-05-15,Khuzdar,27.811,66.6109,113
pneumonia,2010-05-15,Sibi,29.544,67.8773,130
pneumonia,2010-05-15,Islamabad,33.6844,73.0479,143
pneumonia,2010-05-15,Muzaffarabad,34.3772,73.4733,103
pneumonia,2010-05-15,Mirpur,33.15,73.75,138
pneumonia,2010-05-15,Gilgit,35.9208,74.3089,134
pneumonia,2010-05-15,Skardu,35.2979,75.6333,91
pneumonia,2010-06-15,Lahore,31.5204,74.3587,129
pneumonia,2010-06-15,Faisalabad,31.418,73.079,116
pneumonia,2010-06-15,Rawalpindi,33.5651,73.0169,126
pneumonia,2010-06-15,Gujranwala,32.1617,74.1883,124
pneumonia,2010-06-15,Multan,30.1575,71.5249,99
pneumonia,2010-06-15,Sialkot,32.4945,74.5229,129
pneumonia,2010-06-15,Sargodha,32.0836,72.6711,139
pneumonia,2010-06-15,Bahawalpur,29.3956,71.6836,143
pneumonia,2010-06-15,Dera Ghazi Khan,30.046,70.6403,131
pneumonia,2010-06-15,Rahim Yar Khan,28.4195,70.2989,101
pneumonia,2010-06-15,Karachi,24.8607,67.0011,93
pneumonia,2010-06-15,Hyderabad,25.396,68.3578,125
pneumonia,2010-06-15,Sukkur,27.7139,68.8354,106
pneumonia,2010-06-15,Larkana,27.5551,68.2141,91
pneumonia,2010-06-15,Nawabshah,26.2483,68.4096,98
pneumonia,2010-06-15,Peshawar,34.0151,71.5249,146
pneumonia,2010-06-15,Mardan,34.1989,72.0231,135
pneumonia,2010-06-15,Swat,34.7717,72.36,142
pneumonia,2010-06-15,Abbottabad,34.1463,73.2117,111
pneumonia,2010-06-15,Kohat,33.582,71.4412,118
pneumonia,2010-06-15,Chitral,35.8518,71.7864,132
pneumonia,2010-06-15,Quetta,30.1798,66.975,122
pneumonia,2010-06-15,Gwadar,25.1264,62.3225,108
pneumonia,2010-06-15,Khuzdar,27.811,66.6109,113
pneumonia,2010-06-15,Sibi,29.544,67.8773,108
pneumonia,2010-06-15,Islamabad,33.6844,73.0479,110
pneumonia,2010-06-15,Muzaffarabad,34.3772,73.4733,94
pneumonia,2010-06-15,Mirpur,33.15,73.75,143
pneumonia,2010-06-15,Gilgit,35.9208,74.3089,131
pneumonia,2010-06-15,Skardu,35.2979,75.6333,139
pneumonia,2010-07-15,Lahore,31.5204,74.3587,141
pneumonia,2010-07-15,Faisalabad,31.418,73.079,130
pneumonia,2010-07-15,Rawalpindi,33.5651,73.0169,137
pneumonia,2010-07-15,Gujranwala,32.1617,74.1883,112
pneumonia,2010-07-15,Multan,30.1575,71.5249,96
pneumonia,2010-07-15,Sialkot,32.4945,74.5229,147
pneumonia,2010-07-15,Sargodha,32.0836,72.6711,140
pneumonia,2010-07-15,Bahawalpur,29.3956,71.6836,135
pneumonia,2010-07-15,Dera Ghazi Khan,30.046,70.6403,141
pneumonia,2010-07-15,Rahim Yar Khan,28.4195,70.2989,146
pneumonia,2010-07-15,Karachi,24.8607,67.0011,129
pneumonia,2010-07-15,Hyderabad,25.396,68.3578,140
pneumonia,2010-07-15,Sukkur,27.7139,68.8354,127
pneumonia,2010-07-15,Larkana,27.5551,68.2141,108
pneumonia,2010-07-15,Nawabshah,26.2483,68.4096,113
pneumonia,2010-07-15,Peshawar,34.0151,71.5249,123
pneumonia,2010-07-15,Mardan,34.1989,72.0231,137
pneumonia,2010-07-15,Swat,34.7717,72.36,104
pneumonia,2010-07-15,Abbottabad,34.1463,73.2117,146
pneumonia,2010-07-15,Kohat,33.582,71.4412,130
pneumonia,2010-07-15,Chitral,35.8518,71.7864,104
pneumonia,2010-07-15,Quetta,30.1798,66.975,137
pneumonia,2010-07-15,Gwadar,25.1264,62.3225,133
pneumonia,2010-07-15,Khuzdar,27.811,66.6109,113
pneumonia,2010-07-15,Sibi,29.544,67.8773,129
pneumonia,2010-07-15,Islamabad,33.6844,73.0479,114
pneumonia,2010-07-15,Muzaffarabad,34.3772,73.4733,106
pneumonia,2010-07-15,Mirpur,33.15,73.75,97
pneumonia,2010-07-15,Gilgit,35.9208,74.3089,97
pneumonia,2010-07-15,Skardu,35.2979,75.6333,128
pneumonia,2010-08-15,Lahore,31.5204,74.3587,140
pneumonia,2010-08-15,Faisalabad,31.418,73.079,142
pneumonia,2010-08-15,Rawalpindi,33.5651,73.0169,99
pneumonia,2010-08-15,Gujranwala,32.1617,74.1883,108
pneumonia,2010-08-15,Multan,30.1575,71.5249,104
pneumonia,2010-08-15,Sialkot,32.4945,74.5229,91
pneumonia,2010-08-15,Sargodha,32.0836,72.6711,137
pneumonia,2010-08-15,Bahawalpur,29.3956,71.6836,131
pneumonia,2010-08-15,Dera Ghazi Khan,30.046,70.6403,103
pneumonia,2010-08-15,Rahim Yar Khan,28.4195,70.2989,91
pneumonia,2010-08-15,Karachi,24.8607,67.0011,120
pneumonia,2010-08-15,Hyderabad,25.396,68.3578,111
pneumonia,2010-08-15,Sukkur,27.7139,68.8354,105
pneumonia,2010-08-15,Larkana,27.5551,68.2141,136
pneumonia,2010-08-15,Nawabshah,26.2483,68.4096,108
pneumonia,2010-08-15,Peshawar,34.0151,71.5249,138
pneumonia,2010-08-15,Mardan,34.1989,72.0231,123
pneumonia,2010-08-15,Swat,34.7717,72.36,108
pneumonia,2010-08-15,Abbottabad,34.1463,73.2117,145
pneumonia,2010-08-15,Kohat,33.582,71.4412,148
pneumonia,2010-08-15,Chitral,35.8518,71.7864,131
pneumonia,2010-08-15,Quetta,30.1798,66.975,120
pneumonia,2010-08-15,Gwadar,25.1264,62.3225,105
pneumonia,2010-08-15,Khuzdar,27.811,66.6109,146
pneumonia,2010-08-15,Sibi,29.544,67.8773,145
pneumonia,2010-08-15,Islamabad,33.6844,73.0479,105
pneumonia,2010-08-15,Muzaffarabad,34.3772,73.4733,135
pneumonia,2010-08-15,Mirpur,33.15,73.75,121
pneumonia,2010-08-15,Gilgit,35.9208,74.3089,116
pneumonia,2010-08-15,Skardu,35.2979,75.6333,107
pneumonia,2010-09-15,Lahore,31.5204,74.3587,130
pneumonia,2010-09-15,Faisalabad,31.418,73.079,135
pneumonia,2010-09-15,Rawalpindi,33.5651,73.0169,118
pneumonia,2010-09-15,Gujranwala,32.1617,74.1883,93
pneumonia,2010-09-15,Multan,30.1575,71.5249,92
pneumonia,2010-09-15,Sialkot,32.4945,74.5229,94
pneumonia,2010-09-15,Sargodha,32.0836,72.6711,148
pneumonia,2010-09-15,Bahawalpur,29.3956,71.6836,92
pneumonia,2010-09-15,Dera Ghazi Khan,30.046,70.6403,99
pneumonia,2010-09-15,Rahim Yar Khan,28.4195,70.2989,145
pneumonia,2010-09-15,Karachi,24.8607,67.0011,149
pneumonia,2010-09-15,Hyderabad,25.396,68.3578,109
pneumonia,2010-09-15,Sukkur,27.7139,68.8354,107
pneumonia,2010-09-15,Larkana,27.5551,68.2141,118
pneumonia,2010-09-15,Nawabshah,26.2483,68.4096,112
pneumonia,2010-09-15,Peshawar,34.0151,71.5249,146
pneumonia,2010-09-15,Mardan,34.1989,72.0231,129
pneumonia,2010-09-15,Swat,34.7717,72.36,109
pneumonia,2010-09-15,Abbottabad,34.1463,73.2117,130
pneumonia,2010-09-15,Kohat,33.582,71.4412,108
pneumonia,2010-09-15,Chitral,35.8518,71.7864,137
pneumonia,2010-09-15,Quetta,30.1798,66.975,111
pneumonia,2010-09-15,Gwadar,25.1264,62.3225,117
pneumonia,2010-09-15,Khuzdar,27.811,66.6109,133
pneumonia,2010-09-15,Sibi,29.544,67.8773,147
pneumonia,2010-09-15,Islamabad,33.6844,73.0479,106
pneumonia,2010-09-15,Muzaffarabad,34.3772,73.4733,116
pneumonia,2010-09-15,Mirpur,33.15,73.75,118
pneumonia,2010-09-15,Gilgit,35.9208,74.3089,100
pneumonia,2010-09-15,Skardu,35.2979,75.6333,143
pneumonia,2010-10-15,Lahore,31.5204,74.3587,120
pneumonia,2010-10-15,Faisalabad,31.418,73.079,117
pneumonia,2010-10-15,Rawalpindi,33.5651,73.0169,144
pneumonia,2010-10-15,Gujranwala,32.1617,74.1883,122
pneumonia,2010-10-15,Multan,30.1575,71.5249,124
pneumonia,2010-10-15,Sialkot,32.4945,74.5229,132
pneumonia,2010-10-15,Sargodha,32.0836,72.6711,100
pneumonia,2010-10-15,Bahawalpur,29.3956,71.6836,131
pneumonia,2010-10-15,Dera Ghazi Khan,30.046,70.6403,137
pneumonia,2010-10-15,Rahim Yar Khan,28.4195,70.2989,127
pneumonia,2010-10-15,Karachi,24.8607,67.0011,140
pneumonia,2010-10-15,Hyderabad,25.396,68.3578,124
pneumonia,2010-10-15,Sukkur,27.7139,68.8354,116
pneumonia,2010-10-15,Larkana,27.5551,68.2141,118
pneumonia,2010-10-15,Nawabshah,26.2483,68.4096,91
pneumonia,2010-10-15,Peshawar,34.0151,71.5249,126
pneumonia,2010-10-15,Mardan,34.1989,72.0231,114
pneumonia,2010-10-15,Swat,34.7717,72.36,135
pneumonia,2010-10-15,Abbottabad,34.1463,73.2117,146
pneumonia,2010-10-15,Kohat,33.582,71.4412,117
pneumonia,2010-10-15,Chitral,35.8518,71.7864,126
pneumonia,2010-10-15,Quetta,30.1798,66.975,130
pneumonia,2010-10-15,Gwadar,25.1264,62.3225,108
pneumonia,2010-10-15,Khuzdar,27.811,66.6109,133
pneumonia,2010-10-15,Sibi,29.544,67.8773,90
pneumonia,2010-10-15,Islamabad,33.6844,73.0479,145
pneumonia,2010-10-15,Muzaffarabad,34.3772,73.4733,110
pneumonia,2010-10-15,Mirpur,33.15,73.75,143
pneumonia,2010-10-15,Gilgit,35.9208,74.3089,99
pneumonia,2010-10-15,Skardu,35.2979,75.6333,96
pneumonia,2010-11-15,Lahore,31.5204,74.3587,92
pneumonia,2010-11-15,Faisalabad,31.418,73.079,121
pneumonia,2010-11-15,Rawalpindi,33.5651,73.0169,109
pneumonia,2010-11-15,Gujranwala,32.1617,74.1883,101
pneumonia,2010-11-15,Multan,30.1575,71.5249,141
pneumonia,2010-11-15,Sialkot,32.4945,74.5229,97
pneumonia,2010-11-15,Sargodha,32.0836,72.6711,136
pneumonia,2010-11-15,Bahawalpur,29.3956,71.6836,119
pneumonia,2010-11-15,Dera Ghazi Khan,30.046,70.6403,96
pneumonia,2010-11-15,Rahim Yar Khan,28.4195,70.2989,94
pneumonia,2010-11-15,Karachi,24.8607,67.0011,116
pneumonia,2010-11-15,Hyderabad,25.396,68.3578,106
pneumonia,2010-11-15,Sukkur,27.7139,68.8354,101
pneumonia,2010-11-15,Larkana,27.5551,68.2141,107
pneumonia,2010-11-15,Nawabshah,26.2483,68.4096,128
pneumonia,2010-11-15,Peshawar,34.0151,71.5249,141
pneumonia,2010-11-15,Mardan,34.1989,72.0231,120
pneumonia,2010-11-15,Swat,34.7717,72.36,140
pneumonia,2010-11-15,Abbottabad,34.1463,73.2117,132
pneumonia,2010-11-15,Kohat,33.582,71.4412,145
pneumonia,2010-11-15,Chitral,35.8518,71.7864,92
pneumonia,2010-11-15,Quetta,30.1798,66.975,137
pneumonia,2010-11-15,Gwadar,25.1264,62.3225,143
pneumonia,2010-11-15,Khuzdar,27.811,66.6109,118
pneumonia,2010-11-15,Sibi,29.544,67.8773,94
pneumonia,2010-11-15,Islamabad,33.6844,73.0479,110
pneumonia,2010-11-15,Muzaffarabad,34.3772,73.4733,113
pneumonia,2010-11-15,Mirpur,33.15,73.75,105
pneumonia,2010-11-15,Gilgit,35.9208,74.3089,92
pneumonia,2010-11-15,Skardu,35.2979,75.6333,107
pneumonia,2010-12-15,Lahore,31.5204,74.3587,161
pneumonia,2010-12-15,Faisalabad,31.418,73.079,142
pneumonia,2010-12-15,Rawalpindi,33.5651,73.0169,151
pneumonia,2010-12-15,Gujranwala,32.1617,74.1883,185
pneumonia,2010-12-15,Multan,30.1575,71.5249,173
pneumonia,2010-12-15,Sialkot,32.4945,74.5229,165
pneumonia,2010-12-15,Sargodha,32.0836,72.6711,185
pneumonia,2010-12-15,Bahawalpur,29.3956,71.6836,199
pneumonia,2010-12-15,Dera Ghazi Khan,30.046,70.6403,204
pneumonia,2010-12-15,Rahim Yar Khan,28.4195,70.2989,170
pneumonia,2010-12-15,Karachi,24.8607,67.0011,179
pneumonia,2010-12-15,Hyderabad,25.396,68.3578,170
pneumonia,2010-12-15,Sukkur,27.7139,68.8354,132
pneumonia,2010-12-15,Larkana,27.5551,68.2141,192
pneumonia,2010-12-15,Nawabshah,26.2483,68.4096,136
pneumonia,2010-12-15,Peshawar,34.0151,71.5249,171
pneumonia,2010-12-15,Mardan,34.1989,72.0231,134
pneumonia,2010-12-15,Swat,34.7717,72.36,143
pneumonia,2010-12-15,Abbottabad,34.1463,73.2117,163
pneumonia,2010-12-15,Kohat,33.582,71.4412,171
pneumonia,2010-12-15,Chitral,35.8518,71.7864,183
pneumonia,2010-12-15,Quetta,30.1798,66.975,200
pneumonia,2010-12-15,Gwadar,25.1264,62.3225,168
pneumonia,2010-12-15,Khuzdar,27.811,66.6109,138
pneumonia,2010-12-15,Sibi,29.544,67.8773,198
pneumonia,2010-12-15,Islamabad,33.6844,73.0479,169
pneumonia,2010-12-15,Muzaffarabad,34.3772,73.4733,202
pneumonia,2010-12-15,Mirpur,33.15,73.75,170
pneumonia,2010-12-15,Gilgit,35.9208,74.3089,164
pneumonia,2010-12-15,Skardu,35.2979,75.6333,187
pneumonia,2011-01-15,Lahore,31.5204,74.3587,159
pneumonia,2011-01-15,Faisalabad,31.418,73.079,188
pneumonia,2011-01-15,Rawalpindi,33.5651,73.0169,132
pneumonia,2011-01-15,Gujranwala,32.1617,74.1883,190
pneumonia,2011-01-15,Multan,30.1575,71.5249,170
pneumonia,2011-01-15,Sialkot,32.4945,74.5229,174
pneumonia,2011-01-15,Sargodha,32.0836,72.6711,146
pneumonia,2011-01-15,Bahawalpur,29.3956,71.6836,172
pneumonia,2011-01-15,Dera Ghazi Khan,30.046,70.6403,163
pneumonia,2011-01-15,Rahim Yar Khan,28.4195,70.2989,179
pneumonia,2011-01-15,Karachi,24.8607,67.0011,157
pneumonia,2011-01-15,Hyderabad,25.396,68.3578,129
pneumonia,2011-01-15,Sukkur,27.7139,68.8354,178
pneumonia,2011-01-15,Larkana,27.5551,68.2141,174
pneumonia,2011-01-15,Nawabshah,26.2483,68.4096,160
pneumonia,2011-01-15,Peshawar,34.0151,71.5249,128
pneumonia,2011-01-15,Mardan,34.1989,72.0231,198
pneumonia,2011-01-15,Swat,34.7717,72.36,168
pneumonia,2011-01-15,Abbottabad,34.1463,73.2117,135
pneumonia,2011-01-15,Kohat,33.582,71.4412,204
pneumonia,2011-01-15,Chitral,35.8518,71.7864,155
pneumonia,2011-01-15,Quetta,30.1798,66.975,183
pneumonia,2011-01-15,Gwadar,25.1264,62.3225,134
pneumonia,2011-01-15,Khuzdar,27.811,66.6109,192
pneumonia,2011-01-15,Sibi,29.544,67.8773,136
pneumonia,2011-01-15,Islamabad,33.6844,73.0479,148
pneumonia,2011-01-15,Muzaffarabad,34.3772,73.4733,190
pneumonia,2011-01-15,Mirpur,33.15,73.75,156
pneumonia,2011-01-15,Gilgit,35.9208,74.3089,198
pneumonia,2011-01-15,Skardu,35.2979,75.6333,212
pneumonia,2011-02-15,Lahore,31.5204,74.3587,212
pneumonia,2011-02-15,Faisalabad,31.418,73.079,207
pneumonia,2011-02-15,Rawalpindi,33.5651,73.0169,152
pneumonia,2011-02-15,Gujranwala,32.1617,74.1883,147
pneumonia,2011-02-15,Multan,30.1575,71.5249,162
pneumonia,2011-02-15,Sialkot,32.4945,74.5229,186
pneumonia,2011-02-15,Sargodha,32.0836,72.6711,144
pneumonia,2011-02-15,Bahawalpur,29.3956,71.6836,196
pneumonia,2011-02-15,Dera Ghazi Khan,30.046,70.6403,183
pneumonia,2011-02-15,Rahim Yar Khan,28.4195,70.2989,171
pneumonia,2011-02-15,Karachi,24.8607,67.0011,187
pneumonia,2011-02-15,Hyderabad,25.396,68.3578,148
pneumonia,2011-02-15,Sukkur,27.7139,68.8354,188
pneumonia,2011-02-15,Larkana,27.5551,68.2141,212
pneumonia,2011-02-15,Nawabshah,26.2483,68.4096,165
pneumonia,2011-02-15,Peshawar,34.0151,71.5249,144
pneumonia,2011-02-15,Mardan,34.1989,72.0231,155
pneumonia,2011-02-15,Swat,34.7717,72.36,134
pneumonia,2011-02-15,Abbottabad,34.1463,73.2117,195
pneumonia,2011-02-15,Kohat,33.582,71.4412,200
pneumonia,2011-02-15,Chitral,35.8518,71.7864,129
pneumonia,2011-02-15,Quetta,30.1798,66.975,212
pneumonia,2011-02-15,Gwadar,25.1264,62.3225,172
pneumonia,2011-02-15,Khuzdar,27.811,66.6109,191
pneumonia,2011-02-15,Sibi,29.544,67.8773,144
pneumonia,2011-02-15,Islamabad,33.6844,73.0479,194
pneumonia,2011-02-15,Muzaffarabad,34.3772,73.4733,202
pneumonia,2011-02-15,Mirpur,33.15,73.75,185
pneumonia,2011-02-15,Gilgit,35.9208,74.3089,182
pneumonia,2011-02-15,Skardu,35.2979,75.6333,139
pneumonia,2011-03-15,Lahore,31.5204,74.3587,100
pneumonia,2011-03-15,Faisalabad,31.418,73.079,133
pneumonia,2011-03-15,Rawalpindi,33.5651,73.0169,120
pneumonia,2011-03-15,Gujranwala,32.1617,74.1883,141
pneumonia,2011-03-15,Multan,30.1575,71.5249,103
pneumonia,2011-03-15,Sialkot,32.4945,74.5229,149
pneumonia,2011-03-15,Sargodha,32.0836,72.6711,134
pneumonia,2011-03-15,Bahawalpur,29.3956,71.6836,100
pneumonia,2011-03-15,Dera Ghazi Khan,30.046,70.6403,117
pneumonia,2011-03-15,Rahim Yar Khan,28.4195,70.2989,132
pneumonia,2011-03-15,Karachi,24.8607,67.0011,144
pneumonia,2011-03-15,Hyderabad,25.396,68.3578,138
pneumonia,2011-03-15,Sukkur,27.7139,68.8354,99
pneumonia,2011-03-15,Larkana,27.5551,68.2141,142
pneumonia,2011-03-15,Nawabshah,26.2483,68.4096,126
pneumonia,2011-03-15,Peshawar,34.0151,71.5249,145
pneumonia,2011-03-15,Mardan,34.1989,72.0231,150
pneumonia,2011-03-15,Swat,34.7717,72.36,139
pneumonia,2011-03-15,Abbottabad,34.1463,73.2117,151
pneumonia,2011-03-15,Kohat,33.582,71.4412,94
pneumonia,2011-03-15,Chitral,35.8518,71.7864,134
pneumonia,2011-03-15,Quetta,30.1798,66.975,105
pneumonia,2011-03-15,Gwadar,25.1264,62.3225,114
pneumonia,2011-03-15,Khuzdar,27.811,66.6109,133
pneumonia,2011-03-15,Sibi,29.544,67.8773,105
pneumonia,2011-03-15,Islamabad,33.6844,73.0479,144
pneumonia,2011-03-15,Muzaffarabad,34.3772,73.4733,100
pneumonia,2011-03-15,Mirpur,33.15,73.75,118
pneumonia,2011-03-15,Gilgit,35.9208,74.3089,106
pneumonia,2011-03-15,Skardu,35.2979,75.6333,139
