disease,date,district,lat,lon,cases
influenza,2010-06-15,Larkana,27.5551,68.2141,82
influenza,2010-06-15,Nawabshah,26.2483,68.4096,91
influenza,2010-06-15,Peshawar,34.0151,71.5249,111
influenza,2010-06-15,Mardan,34.1989,72.0231,89
influenza,2010-06-15,Swat,34.7717,72.36,74
influenza,2010-06-15,Abbottabad,34.1463,73.2117,78
influenza,2010-06-15,Kohat,33.582,71.4412,103
influenza,2010-06-15,Chitral,35.8518,71.7864,87
influenza,2010-06-15,Quetta,30.1798,66.975,89
influenza,2010-06-15,Gwadar,25.1264,62.3225,104
influenza,2010-06-15,Khuzdar,27.811,66.6109,71
influenza,2010-06-15,Sibi,29.544,67.8773,87
influenza,2010-06-15,Islamabad,33.6844,73.0479,79
influenza,2010-06-15,Muzaffarabad,34.3772,73.4733,69
influenza,2010-06-15,Mirpur,33.15,73.75,69
influenza,2010-06-15,Gilgit,35.9208,74.3089,92
influenza,2010-06-15,Skardu,35.2979,75.6333,72
influenza,2010-07-15,Lahore,31.5204,74.3587,78
influenza,2010-07-15,Faisalabad,31.418,73.079,81
influenza,2010-07-15,Rawalpindi,33.5651,73.0169,101
influenza,2010-07-15,Gujranwala,32.1617,74.1883,108
influenza,2010-07-15,Multan,30.1575,71.5249,109
influenza,2010-07-15,Sialkot,32.4945,74.5229,104
influenza,2010-07-15,Sargodha,32.0836,72.6711,86
influenza,2010-07-15,Bahawalpur,29.3956,71.6836,81
influenza,2010-07-15,Dera Ghazi Khan,30.046,70.6403,101
influenza,2010-07-15,Rahim Yar Khan,28.4195,70.2989,72
influenza,2010-07-15,Karachi,24.8607,67.0011,103
influenza,2010-07-15,Hyderabad,25.396,68.3578,89
influenza,2010-07-15,Sukkur,27.7139,68.8354,105
influenza,2010-07-15,Larkana,27.5551,68.2141,69
influenza,2010-07-15,Nawabshah,26.2483,68.4096,96
influenza,2010-07-15,Peshawar,34.0151,71.5249,79
influenza,2010-07-15,Mardan,34.1989,72.0231,96
influenza,2010-07-15,Swat,34.7717,72.36,79
influenza,2010-07-15,Abbottabad,34.1463,73.2117,106
influenza,2010-07-15,Kohat,33.582,71.4412,89
influenza,2010-07-15,Chitral,35.8518,71.7864,88
influenza,2010-07-15,Quetta,30.1798,66.975,72
influenza,2010-07-15,Gwadar,25.1264,62.3225,90
influenza,2010-07-15,Khuzdar,27.811,66.6109,71
influenza,2010-07-15,Sibi,29.544,67.8773,93
influenza,2010-07-15,Islamabad,33.6844,73.0479,103
influenza,2010-07-15,Muzaffarabad,34.3772,73.4733,110
influenza,2010-07-15,Mirpur,33.15,73.75,80
influenza,2010-07-15,Gilgit,35.9208,74.3089,88
influenza,2010-07-15,Skardu,35.2979,75.6333,89
influenza,2010-08-15,Lahore,31.5204,74.3587,69
influenza,2010-08-15,Faisalabad,31.418,73.079,105
influenza,2010-08-15,Rawalpindi,33.5651,73.0169,100
influenza,2010-08-15,Gujranwala,32.1617,74.1883,84
influenza,2010-08-15,Multan,30.1575,71.5249,110
influenza,2010-08-15,Sialkot,32.4945,74.5229,70
influenza,2010-08-15,Sargodha,32.0836,72.6711,110
influenza,2010-08-15,Bahawalpur,29.3956,71.6836,84
influenza,2010-08-15,Dera Ghazi Khan,30.046,70.6403,70
influenza,2010-08-15,Rahim Yar Khan,28.4195,70.2989,68
influenza,2010-08-15,Karachi,24.8607,67.0011,109
influenza,2010-08-15,Hyderabad,25.396,68.3578,94
influenza,2010-08-15,Sukkur,27.7139,68.8354,111
influenza,2010-08-15,Larkana,27.5551,68.2141,84
influenza,2010-08-15,Nawabshah,26.2483,68.4096,104
influenza,2010-08-15,Peshawar,34.0151,71.5249,109
influenza,2010-08-15,Mardan,34.1989,72.0231,87
influenza,2010-08-15,Swat,34.7717,72.36,105
influenza,2010-08-15,Abbottabad,34.1463,73.2117,102
influenza,2010-08-15,Kohat,33.582,71.4412,78
influenza,2010-08-15,Chitral,35.8518,71.7864,80
influenza,2010-08-15,Quetta,30.1798,66.975,76
influenza,2010-08-15,Gwadar,25.1264,62.3225,77
influenza,2010-08-15,Khuzdar,27.811,66.6109,81
influenza,2010-08-15,Sibi,29.544,67.8773,68
influenza,2010-08-15,Islamabad,33.6844,73.0479,74
influenza,2010-08-15,Muzaffarabad,34.3772,73.4733,73
influenza,2010-08-15,Mirpur,33.15,73.75,103
influenza,2010-08-15,Gilgit,35.9208,74.3089,111
influenza,2010-08-15,Skardu,35.2979,75.6333,67
influenza,2010-09-15,Lahore,31.5204,74.3587,106
influenza,2010-09-15,Faisalabad,31.418,73.079,69
influenza,2010-09-15,Rawalpindi,33.5651,73.0169,96
influenza,2010-09-15,Gujranwala,32.1617,74.1883,99
influenza,2010-09-15,Multan,30.1575,71.5249,81
influenza,2010-09-15,Sialkot,32.4945,74.5229,104
influenza,2010-09-15,Sargodha,32.0836,72.6711,100
influenza,2010-09-15,Bahawalpur,29.3956,71.6836,97
influenza,2010-09-15,Dera Ghazi Khan,30.046,70.6403,94
influenza,2010-09-15,Rahim Yar Khan,28.4195,70.2989,76
influenza,2010-09-15,Karachi,24.8607,67.0011,68
influenza,2010-09-15,Hyderabad,25.396,68.3578,78
influenza,2010-09-15,Sukkur,27.7139,68.8354,107
influenza,2010-09-15,Larkana,27.5551,68.2141,69
influenza,2010-09-15,Nawabshah,26.2483,68.4096,94
influenza,2010-09-15,Peshawar,34.0151,71.5249,84
influenza,2010-09-15,Mardan,34.1989,72.0231,68
influenza,2010-09-15,Swat,34.7717,72.36,81
influenza,2010-09-15,Abbottabad,34.1463,73.2117,92
influenza,2010-09-15,Kohat,33.582,71.4412,101
influenza,2010-09-15,Chitral,35.8518,71.7864,80
influenza,2010-09-15,Quetta,30.1798,66.975,74
influenza,2010-09-15,Gwadar,25.1264,62.3225,76
influenza,2010-09-15,Khuzdar,27.811,66.6109,100
influenza,2010-09-15,Sibi,29.544,67.8773,85
influenza,2010-09-15,Islamabad,33.6844,73.0479,91
influenza,2010-09-15,Muzaffarabad,34.3772,73.4733,93
influenza,2010-09-15,Mirpur,33.15,73.75,98
influenza,2010-09-15,Gilgit,35.9208,74.3089,108
influenza,2010-09-15,Skardu,35.2979,75.6333,77
influenza,2010-10-15,Lahore,31.5204,74.3587,70
influenza,2010-10-15,Faisalabad,31.418,73.079,105
influenza,2010-10-15,Rawalpindi,33.5651,73.0169,89
influenza,2010-10-15,Gujranwala,32.1617,74.1883,89
influenza,2010-10-15,Multan,30.1575,71.5249,85
influenza,2010-10-15,Sialkot,32.4945,74.5229,87
influenza,2010-10-15,Sargodha,32.0836,72.6711,108
influenza,2010-10-15,Bahawalpur,29.3956,71.6836,111
influenza,2010-10-15,Dera Ghazi Khan,30.046,70.6403,71
influenza,2010-10-15,Rahim Yar Khan,28.4195,70.2989,82
influenza,2010-10-15,Karachi,24.8607,67.0011,101
influenza,2010-10-15,Hyderabad,25.396,68.3578,86
influenza,2010-10-15,Sukkur,27.7139,68.8354,85
influenza,2010-10-15,Larkana,27.5551,68.2141,78
influenza,2010-10-15,Nawabshah,26.2483,68.4096,83
influenza,2010-10-15,Peshawar,34.0151,71.5249,73
influenza,2010-10-15,Mardan,34.1989,72.0231,96
influenza,2010-10-15,Swat,34.7717,72.36,106
influenza,2010-10-15,Abbottabad,34.1463,73.2117,70
influenza,2010-10-15,Kohat,33.582,71.4412,97
influenza,2010-10-15,Chitral,35.8518,71.7864,99
influenza,2010-10-15,Quetta,30.1798,66.975,71
influenza,2010-10-15,Gwadar,25.1264,62.3225,82
influenza,2010-10-15,Khuzdar,27.811,66.6109,78
influenza,2010-10-15,Sibi,29.544,67.8773,109
influenza,2010-10-15,Islamabad,33.6844,73.0479,74
influenza,2010-10-15,Muzaffarabad,34.3772,73.4733,93
influenza,2010-10-15,Mirpur,33.15,73.75,112
influenza,2010-10-15,Gilgit,35.9208,74.3089,93
influenza,2010-10-15,Skardu,35.2979,75.6333,74
influenza,2010-11-15,Lahore,31.5204,74.3587,74
influenza,2010-11-15,Faisalabad,31.418,73.079,83
influenza,2010-11-15,Rawalpindi,33.5651,73.0169,93
influenza,2010-11-15,Gujranwala,32.1617,74.1883,105
influenza,2010-11-15,Multan,30.1575,71.5249,87
influenza,2010-11-15,Sialkot,32.4945,74.5229,72
influenza,2010-11-15,Sargodha,32.0836,72.6711,80
influenza,2010-11-15,Bahawalpur,29.3956,71.6836,70
influenza,2010-11-15,Dera Ghazi Khan,30.046,70.6403,71
influenza,2010-11-15,Rahim Yar Khan,28.4195,70.2989,100
influenza,2010-11-15,Karachi,24.8607,67.0011,72
influenza,2010-11-15,Hyderabad,25.396,68.3578,90
influenza,2010-11-15,Sukkur,27.7139,68.8354,104
influenza,2010-11-15,Larkana,27.5551,68.2141,80
influenza,2010-11-15,Nawabshah,26.2483,68.4096,72
influenza,2010-11-15,Peshawar,34.0151,71.5249,96
influenza,2010-11-15,Mardan,34.1989,72.0231,87
influenza,2010-11-15,Swat,34.7717,72.36,67
influenza,2010-11-15,Abbottabad,34.1463,73.2117,100
influenza,2010-11-15,Kohat,33.582,71.4412,76
influenza,2010-11-15,Chitral,35.8518,71.7864,82
influenza,2010-11-15,Quetta,30.1798,66.975,73
influenza,2010-11-15,Gwadar,25.1264,62.3225,85
influenza,2010-11-15,Khuzdar,27.811,66.6109,89
influenza,2010-11-15,Sibi,29.544,67.8773,106
influenza,2010-11-15,Islamabad,33.6844,73.0479,74
influenza,2010-11-15,Muzaffarabad,34.3772,73.4733,84
influenza,2010-11-15,Mirpur,33.15,73.75,77
influenza,2010-11-15,Gilgit,35.9208,74.3089,89
influenza,2010-11-15,Skardu,35.2979,75.6333,111
influenza,2010-12-15,Lahore,31.5204,74.3587,149
influenza,2010-12-15,Faisalabad,31.418,73.079,136
influenza,2010-12-15,Rawalpindi,33.5651,73.0169,106
influenza,2010-12-15,Gujranwala,32.1617,74.1883,112
influenza,2010-12-15,Multan,30.1575,71.5249,147
influenza,2010-12-15,Sialkot,32.4945,74.5229,98
influenza,2010-12-15,Sargodha,32.0836,72.6711,114
influenza,2010-12-15,Bahawalpur,29.3956,71.6836,116
influenza,2010-12-15,Dera Ghazi Khan,30.046,70.6403,130
influenza,2010-12-15,Rahim Yar Khan,28.4195,70.2989,119
influenza,2010-12-15,Karachi,24.8607,67.0011,125
influenza,2010-12-15,Hyderabad,25.396,68.3578,125
influenza,2010-12-15,Sukkur,27.7139,68.8354,100
influenza,2010-12-15,Larkana,27.5551,68.2141,94
influenza,2010-12-15,Nawabshah,26.2483,68.4096,106
influenza,2010-12-15,Peshawar,34.0151,71.5249,103
influenza,2010-12-15,Mardan,34.1989,72.0231,125
influenza,2010-12-15,Swat,34.7717,72.36,124
influenza,2010-12-15,Abbottabad,34.1463,73.2117,125
influenza,2010-12-15,Kohat,33.582,71.4412,118
influenza,2010-12-15,Chitral,35.8518,71.7864,122
influenza,2010-12-15,Quetta,30.1798,66.975,154
influenza,2010-12-15,Gwadar,25.1264,62.3225,131
influenza,2010-12-15,Khuzdar,27.811,66.6109,128
influenza,2010-12-15,Sibi,29.544,67.8773,130
influenza,2010-12-15,Islamabad,33.6844,73.0479,109
influenza,2010-12-15,Muzaffarabad,34.3772,73.4733,142
influenza,2010-12-15,Mirpur,33.15,73.75,126
influenza,2010-12-15,Gilgit,35.9208,74.3089,97
influenza,2010-12-15,Skardu,35.2979,75.6333,98
influenza,2011-01-15,Lahore,31.5204,74.3587,109
influenza,2011-01-15,Faisalabad,31.418,73.079,147
influenza,2011-01-15,Rawalpindi,33.5651,73.0169,145
influenza,2011-01-15,Gujranwala,32.1617,74.1883,132
influenza,2011-01-15,Multan,30.1575,71.5249,128
influenza,2011-01-15,Sialkot,32.4945,74.5229,111
influenza,2011-01-15,Sargodha,32.0836,72.6711,132
influenza,2011-01-15,Bahawalpur,29.3956,71.6836,116
influenza,2011-01-15,Dera Ghazi Khan,30.046,70.6403,133
influenza,2011-01-15,Rahim Yar Khan,28.4195,70.2989,116
influenza,2011-01-15,Karachi,24.8607,67.0011,124
influenza,2011-01-15,Hyderabad,25.396,68.3578,134
influenza,2011-01-15,Sukkur,27.7139,68.8354,96
influenza,2011-01-15,Larkana,27.5551,68.2141,114
influenza,2011-01-15,Nawabshah,26.2483,68.4096,119
influenza,2011-01-15,Peshawar,34.0151,71.5249,104
influenza,2011-01-15,Mardan,34.1989,72.0231,118
influenza,2011-01-15,Swat,34.7717,72.36,101
influenza,2011-01-15,Abbottabad,34.1463,73.2117,148
influenza,2011-01-15,Kohat,33.582,71.4412,117
influenza,2011-01-15,Chitral,35.8518,71.7864,150
influenza,2011-01-15,Quetta,30.1798,66.975,136
influenza,2011-01-15,Gwadar,25.1264,62.3225,102
influenza,2011-01-15,Khuzdar,27.811,66.6109,104
influenza,2011-01-15,Sibi,29.544,67.8773,107
influenza,2011-01-15,Islamabad,33.6844,73.0479,100
influenza,2011-01-15,Muzaffarabad,34.3772,73.4733,149
influenza,2011-01-15,Mirpur,33.15,73.75,115
influenza,2011-01-15,Gilgit,35.9208,74.3089,148
influenza,2011-01-15,Skardu,35.2979,75.6333,127
influenza,2011-02-15,Lahore,31.5204,74.3587,149
influenza,2011-02-15,Faisalabad,31.418,73.079,134
influenza,2011-02-15,Rawalpindi,33.5651,73.0169,123
influenza,2011-02-15,Gujranwala,32.1617,74.1883,124
influenza,2011-02-15,Multan,30.1575,71.5249,121
influenza,2011-02-15,Sialkot,32.4945,74.5229,143
influenza,2011-02-15,Sargodha,32.0836,72.6711,121
influenza,2011-02-15,Bahawalpur,29.3956,71.6836,102
influenza,2011-02-15,Dera Ghazi Khan,30.046,70.6403,124
influenza,2011-02-15,Rahim Yar Khan,28.4195,70.2989,103
influenza,2011-02-15,Karachi,24.8607,67.0011,155
influenza,2011-02-15,Hyderabad,25.396,68.3578,136
influenza,2011-02-15,Sukkur,27.7139,68.8354,141
influenza,2011-02-15,Larkana,27.5551,68.2141,107
influenza,2011-02-15,Nawabshah,26.2483,68.4096,103
influenza,2011-02-15,Peshawar,34.0151,71.5249,132
influenza,2011-02-15,Mardan,34.1989,72.0231,105
influenza,2011-02-15,Swat,34.7717,72.36,144
influenza,2011-02-15,Abbottabad,34.1463,73.2117,107
influenza,2011-02-15,Kohat,33.582,71.4412,107
influenza,2011-02-15,Chitral,35.8518,71.7864,105
influenza,2011-02-15,Quetta,30.1798,66.975,133
influenza,2011-02-15,Gwadar,25.1264,62.3225,112
influenza,2011-02-15,Khuzdar,27.811,66.6109,158
influenza,2011-02-15,Sibi,29.544,67.8773,134
influenza,2011-02-15,Islamabad,33.6844,73.0479,139
influenza,2011-02-15,Muzaffarabad,34.3772,73.4733,150
influenza,2011-02-15,Mirpur,33.15,73.75,101
influenza,2011-02-15,Gilgit,35.9208,74.3089,137
influenza,2011-02-15,Skardu,35.2979,75.6333,158
influenza,2011-03-15,Lahore,31.5204,74.3587,71
influenza,2011-03-15,Faisalabad,31.418,73.079,113
influenza,2011-03-15,Rawalpindi,33.5651,73.0169,71
influenza,2011-03-15,Gujranwala,32.1617,74.1883,107
influenza,2011-03-15,Multan,30.1575,71.5249,83
influenza,2011-03-15,Sialkot,32.4945,74.5229,97
influenza,2011-03-15,Sargodha,32.0836,72.6711,95
influenza,2011-03-15,Bahawalpur,29.3956,71.6836,92
influenza,2011-03-15,Dera Ghazi Khan,30.046,70.6403,91
influenza,2011-03-15,Rahim Yar Khan,28.4195,70.2989,100
influenza,2011-03-15,Karachi,24.8607,67.0011,106
influenza,2011-03-15,Hyderabad,25.396,68.3578,77
influenza,2011-03-15,Sukkur,27.7139,68.8354,78
influenza,2011-03-15,Larkana,27.5551,68.2141,83
influenza,2011-03-15,Nawabshah,26.2483,68.4096,88
influenza,2011-03-15,Peshawar,34.0151,71.5249,91
influenza,2011-03-15,Mardan,34.1989,72.0231,86
influenza,2011-03-15,Swat,34.7717,72.36,91
influenza,2011-03-15,Abbottabad,34.1463,73.2117,94
influenza,2011-03-15,Kohat,33.582,71.4412,94
influenza,2011-03-15,Chitral,35.8518,71.7864,81
influenza,2011-03-15,Quetta,30.1798,66.975,113
influenza,2011-03-15,Gwadar,25.1264,62.3225,110
influenza,2011-03-15,Khuzdar,27.811,66.6109,88
influenza,2011-03-15,Sibi,29.544,67.8773,75
influenza,2011-03-15,Islamabad,33.6844,73.0479,73
influenza,2011-03-15,Muzaffarabad,34.3772,73.4733,112
influenza,2011-03-15,Mirpur,33.15,73.75,78
influenza,2011-03-15,Gilgit,35.9208,74.3089,71
influenza,2011-03-15,Skardu,35.2979,75.6333,106
influenza,2011-04-15,Lahore,31.5204,74.3587,70
influenza,2011-04-15,Faisalabad,31.418,73.079,88
influenza,2011-04-15,Rawalpindi,33.5651,73.0169,102
influenza,2011-04-15,Gujranwala,32.1617,74.1883,76
influenza,2011-04-15,Multan,30.1575,71.5249,106
influenza,2011-04-15,Sialkot,32.4945,74.5229,94
influenza,2011-04-15,Sargodha,32.0836,72.6711,91
influenza,2011-04-15,Bahawalpur,29.3956,71.6836,75
influenza,2011-04-15,Dera Ghazi Khan,30.046,70.6403,103
influenza,2011-04-15,Rahim Yar Khan,28.4195,70.2989,105
influenza,2011-04-15,Karachi,24.8607,67.0011,79
influenza,2011-04-15,Hyderabad,25.396,68.3578,110
influenza,2011-04-15,Sukkur,27.7139,68.8354,84
influenza,2011-04-15,Larkana,27.5551,68.2141,88
influenza,2011-04-15,Nawabshah,26.2483,68.4096,83
influenza,2011-04-15,Peshawar,34.0151,71.5249,89
influenza,2011-04-15,Mardan,34.1989,72.0231,111
influenza,2011-04-15,Swat,34.7717,72.36,97
influenza,2011-04-15,Abbottabad,34.1463,73.2117,106
influenza,2011-04-15,Kohat,33.582,71.4412,92
influenza,2011-04-15,Chitral,35.8518,71.7864,112
influenza,2011-04-15,Quetta,30.1798,66.975,98
influenza,2011-04-15,Gwadar,25.1264,62.3225,76
influenza,2011-04-15,Khuzdar,27.811,66.6109,108
influenza,2011-04-15,Sibi,29.544,67.8773,106
influenza,2011-04-15,Islamabad,33.6844,73.0479,80
influenza,2011-04-15,Muzaffarabad,34.3772,73.4733,87
influenza,2011-04-15,Mirpur,33.15,73.75,85
influenza,2011-04-15,Gilgit,35.9208,74.3089,73
influenza,2011-04-15,Skardu,35.2979,75.6333,114
influenza,2011-05-15,Lahore,31.5204,74.3587,81
