disease,date,district,lat,lon,cases
typhoid,2010-02-15,Swat,34.7717,72.36,45
typhoid,2010-02-15,Abbottabad,34.1463,73.2117,47
typhoid,2010-02-15,Kohat,33.582,71.4412,61
typhoid,2010-02-15,Chitral,35.8518,71.7864,68
typhoid,2010-02-15,Quetta,30.1798,66.975,49
typhoid,2010-02-15,Gwadar,25.1264,62.3225,43
typhoid,2010-02-15,Khuzdar,27.811,66.6109,52
typhoid,2010-02-15,Sibi,29.544,67.8773,42
typhoid,2010-02-15,Islamabad,33.6844,73.0479,60
typhoid,2010-02-15,Muzaffarabad,34.3772,73.4733,65
typhoid,2010-02-15,Mirpur,33.15,73.75,52
typhoid,2010-02-15,Gilgit,35.9208,74.3089,46
typhoid,2010-02-15,Skardu,35.2979,75.6333,52
typhoid,2010-03-15,Lahore,31.5204,74.3587,50
typhoid,2010-03-15,Faisalabad,31.418,73.079,43
typhoid,2010-03-15,Rawalpindi,33.5651,73.0169,50
typhoid,2010-03-15,Gujranwala,32.1617,74.1883,65
typhoid,2010-03-15,Multan,30.1575,71.5249,50
typhoid,2010-03-15,Sialkot,32.4945,74.5229,66
typhoid,2010-03-15,Sargodha,32.0836,72.6711,42
typhoid,2010-03-15,Bahawalpur,29.3956,71.6836,55
typhoid,2010-03-15,Dera Ghazi Khan,30.046,70.6403,54
typhoid,2010-03-15,Rahim Yar Khan,28.4195,70.2989,48
typhoid,2010-03-15,Karachi,24.8607,67.0011,67
typhoid,2010-03-15,Hyderabad,25.396,68.3578,46
typhoid,2010-03-15,Sukkur,27.7139,68.8354,58
typhoid,2010-03-15,Larkana,27.5551,68.2141,47
typhoid,2010-03-15,Nawabshah,26.2483,68.4096,48
typhoid,2010-03-15,Peshawar,34.0151,71.5249,62
typhoid,2010-03-15,Mardan,34.1989,72.0231,46
typhoid,2010-03-15,Swat,34.7717,72.36,63
typhoid,2010-03-15,Abbottabad,34.1463,73.2117,51
typhoid,2010-03-15,Kohat,33.582,71.4412,58
typhoid,2010-03-15,Chitral,35.8518,71.7864,50
typhoid,2010-03-15,Quetta,30.1798,66.975,49
typhoid,2010-03-15,Gwadar,25.1264,62.3225,68
typhoid,2010-03-15,Khuzdar,27.811,66.6109,57
typhoid,2010-03-15,Sibi,29.544,67.8773,62
typhoid,2010-03-15,Islamabad,33.6844,73.0479,47
typhoid,2010-03-15,Muzaffarabad,34.3772,73.4733,66
typhoid,2010-03-15,Mirpur,33.15,73.75,45
typhoid,2010-03-15,Gilgit,35.9208,74.3089,42
typhoid,2010-03-15,Skardu,35.2979,75.6333,43
typhoid,2010-04-15,Lahore,31.5204,74.3587,50
typhoid,2010-04-15,Faisalabad,31.418,73.079,44
typhoid,2010-04-15,Rawalpindi,33.5651,73.0169,46
typhoid,2010-04-15,Gujranwala,32.1617,74.1883,43
typhoid,2010-04-15,Multan,30.1575,71.5249,64
typhoid,2010-04-15,Sialkot,32.4945,74.5229,58
typhoid,2010-04-15,Sargodha,32.0836,72.6711,63
typhoid,2010-04-15,Bahawalpur,29.3956,71.6836,56
typhoid,2010-04-15,Dera Ghazi Khan,30.046,70.6403,50
typhoid,2010-04-15,Rahim Yar Khan,28.4195,70.2989,44
typhoid,2010-04-15,Karachi,24.8607,67.0011,42
typhoid,2010-04-15,Hyderabad,25.396,68.3578,62
typhoid,2010-04-15,Sukkur,27.7139,68.8354,61
typhoid,2010-04-15,Larkana,27.5551,68.2141,44
typhoid,2010-04-15,Nawabshah,26.2483,68.4096,46
typhoid,2010-04-15,Peshawar,34.0151,71.5249,63
typhoid,2010-04-15,Mardan,34.1989,72.0231,57
typhoid,2010-04-15,Swat,34.7717,72.36,68
typhoid,2010-04-15,Abbottabad,34.1463,73.2117,60
typhoid,2010-04-15,Kohat,33.582,71.4412,54
typhoid,2010-04-15,Chitral,35.8518,71.7864,52
typhoid,2010-04-15,Quetta,30.1798,66.975,46
typhoid,2010-04-15,Gwadar,25.1264,62.3225,64
typhoid,2010-04-15,Khuzdar,27.811,66.6109,60
typhoid,2010-04-15,Sibi,29.544,67.8773,64
typhoid,2010-04-15,Islamabad,33.6844,73.0479,65
typhoid,2010-04-15,Muzaffarabad,34.3772,73.4733,47
typhoid,2010-04-15,Mirpur,33.15,73.75,49
typhoid,2010-04-15,Gilgit,35.9208,74.3089,44
typhoid,2010-04-15,Skardu,35.2979,75.6333,64
typhoid,2010-05-15,Lahore,31.5204,74.3587,55
typhoid,2010-05-15,Faisalabad,31.418,73.079,50
typhoid,2010-05-15,Rawalpindi,33.5651,73.0169,60
typhoid,2010-05-15,Gujranwala,32.1617,74.1883,59
typhoid,2010-05-15,Multan,30.1575,71.5249,45
typhoid,2010-05-15,Sialkot,32.4945,74.5229,52
typhoid,2010-05-15,Sargodha,32.0836,72.6711,51
typhoid,2010-05-15,Bahawalpur,29.3956,71.6836,66
typhoid,2010-05-15,Dera Ghazi Khan,30.046,70.6403,61
typhoid,2010-05-15,Rahim Yar Khan,28.4195,70.2989,61
typhoid,2010-05-15,Karachi,24.8607,67.0011,45
typhoid,2010-05-15,Hyderabad,25.396,68.3578,46
typhoid,2010-05-15,Sukkur,27.7139,68.8354,50
typhoid,2010-05-15,Larkana,27.5551,68.2141,65
typhoid,2010-05-15,Nawabshah,26.2483,68.4096,52
typhoid,2010-05-15,Peshawar,34.0151,71.5249,52
typhoid,2010-05-15,Mardan,34.1989,72.0231,58
typhoid,2010-05-15,Swat,34.7717,72.36,59
typhoid,2010-05-15,Abbottabad,34.1463,73.2117,50
typhoid,2010-05-15,Kohat,33.582,71.4412,59
typhoid,2010-05-15,Chitral,35.8518,71.7864,55
typhoid,2010-05-15,Quetta,30.1798,66.975,67
typhoid,2010-05-15,Gwadar,25.1264,62.3225,62
typhoid,2010-05-15,Khuzdar,27.811,66.6109,48
typhoid,2010-05-15,Sibi,29.544,67.8773,64
typhoid,2010-05-15,Islamabad,33.6844,73.0479,60
typhoid,2010-05-15,Muzaffarabad,34.3772,73.4733,43
typhoid,2010-05-15,Mirpur,33.15,73.75,48
typhoid,2010-05-15,Gilgit,35.9208,74.3089,63
typhoid,2010-05-15,Skardu,35.2979,75.6333,64
typhoid,2010-06-15,Lahore,31.5204,74.3587,61
typhoid,2010-06-15,Faisalabad,31.418,73.079,51
typhoid,2010-06-15,Rawalpindi,33.5651,73.0169,54
typhoid,2010-06-15,Gujranwala,32.1617,74.1883,52
typhoid,2010-06-15,Multan,30.1575,71.5249,49
typhoid,2010-06-15,Sialkot,32.4945,74.5229,59
typhoid,2010-06-15,Sargodha,32.0836,72.6711,64
typhoid,2010-06-15,Bahawalpur,29.3956,71.6836,45
typhoid,2010-06-15,Dera Ghazi Khan,30.046,70.6403,61
typhoid,2010-06-15,Rahim Yar Khan,28.4195,70.2989,55
typhoid,2010-06-15,Karachi,24.8607,67.0011,55
typhoid,2010-06-15,Hyderabad,25.396,68.3578,56
typhoid,2010-06-15,Sukkur,27.7139,68.8354,60
typhoid,2010-06-15,Larkana,27.5551,68.2141,41
typhoid,2010-06-15,Nawabshah,26.2483,68.4096,48
typhoid,2010-06-15,Peshawar,34.0151,71.5249,47
typhoid,2010-06-15,Mardan,34.1989,72.0231,67
typhoid,2010-06-15,Swat,34.7717,72.36,49
typhoid,2010-06-15,Abbottabad,34.1463,73.2117,42
typhoid,2010-06-15,Kohat,33.582,71.4412,66
typhoid,2010-06-15,Chitral,35.8518,71.7864,68
typhoid,2010-06-15,Quetta,30.1798,66.975,58
typhoid,2010-06-15,Gwadar,25.1264,62.3225,44
typhoid,2010-06-15,Khuzdar,27.811,66.6109,42
typhoid,2010-06-15,Sibi,29.544,67.8773,57
typhoid,2010-06-15,Islamabad,33.6844,73.0479,50
typhoid,2010-06-15,Muzaffarabad,34.3772,73.4733,67
typhoid,2010-06-15,Mirpur,33.15,73.75,58
typhoid,2010-06-15,Gilgit,35.9208,74.3089,56
typhoid,2010-06-15,Skardu,35.2979,75.6333,61
typhoid,2010-07-15,Lahore,31.5204,74.3587,73
typhoid,2010-07-15,Faisalabad,31.418,73.079,102
typhoid,2010-07-15,Rawalpindi,33.5651,73.0169,82
typhoid,2010-07-15,Gujranwala,32.1617,74.1883,102
typhoid,2010-07-15,Multan,30.1575,71.5249,101
typhoid,2010-07-15,Sialkot,32.4945,74.5229,93
typhoid,2010-07-15,Sargodha,32.0836,72.6711,88
typhoid,2010-07-15,Bahawalpur,29.3956,71.6836,67
typhoid,2010-07-15,Dera Ghazi Khan,30.046,70.6403,77
typhoid,2010-07-15,Rahim Yar Khan,28.4195,70.2989,81
typhoid,2010-07-15,Karachi,24.8607,67.0011,92
typhoid,2010-07-15,Hyderabad,25.396,68.3578,81
typhoid,2010-07-15,Sukkur,27.7139,68.8354,66
typhoid,2010-07-15,Larkana,27.5551,68.2141,64
typhoid,2010-07-15,Nawabshah,26.2483,68.4096,97
typhoid,2010-07-15,Peshawar,34.0151,71.5249,97
typhoid,2010-07-15,Mardan,34.1989,72.0231,84
typhoid,2010-07-15,Swat,34.7717,72.36,86
typhoid,2010-07-15,Abbottabad,34.1463,73.2117,90
typhoid,2010-07-15,Kohat,33.582,71.4412,79
typhoid,2010-07-15,Chitral,35.8518,71.7864,68
typhoid,2010-07-15,Quetta,30.1798,66.975,98
typhoid,2010-07-15,Gwadar,25.1264,62.3225,101
typhoid,2010-07-15,Khuzdar,27.811,66.6109,76
typhoid,2010-07-15,Sibi,29.544,67.8773,98
typhoid,2010-07-15,Islamabad,33.6844,73.0479,103
typhoid,2010-07-15,Muzaffarabad,34.3772,73.4733,94
typhoid,2010-07-15,Mirpur,33.15,73.75,80
typhoid,2010-07-15,Gilgit,35.9208,74.3089,92
typhoid,2010-07-15,Skardu,35.2979,75.6333,62
typhoid,2010-08-15,Lahore,31.5204,74.3587,62
typhoid,2010-08-15,Faisalabad,31.418,73.079,91
typhoid,2010-08-15,Rawalpindi,33.5651,73.0169,82
typhoid,2010-08-15,Gujranwala,32.1617,74.1883,96
typhoid,2010-08-15,Multan,30.1575,71.5249,81
typhoid,2010-08-15,Sialkot,32.4945,74.5229,65
typhoid,2010-08-15,Sargodha,32.0836,72.6711,65
typhoid,2010-08-15,Bahawalpur,29.3956,71.6836,84
typhoid,2010-08-15,Dera Ghazi Khan,30.046,70.6403,88
typhoid,2010-08-15,Rahim Yar Khan,28.4195,70.2989,97
typhoid,2010-08-15,Karachi,24.8607,67.0011,78
typhoid,2010-08-15,Hyderabad,25.396,68.3578,88
typhoid,2010-08-15,Sukkur,27.7139,68.8354,74
typhoid,2010-08-15,Larkana,27.5551,68.2141,88
typhoid,2010-08-15,Nawabshah,26.2483,68.4096,96
typhoid,2010-08-15,Peshawar,34.0151,71.5249,73
typhoid,2010-08-15,Mardan,34.1989,72.0231,87
typhoid,2010-08-15,Swat,34.7717,72.36,88
typhoid,2010-08-15,Abbottabad,34.1463,73.2117,81
typhoid,2010-08-15,Kohat,33.582,71.4412,98
typhoid,2010-08-15,Chitral,35.8518,71.7864,62
typhoid,2010-08-15,Quetta,30.1798,66.975,62
typhoid,2010-08-15,Gwadar,25.1264,62.3225,87
typhoid,2010-08-15,Khuzdar,27.811,66.6109,72
typhoid,2010-08-15,Sibi,29.544,67.8773,76
typhoid,2010-08-15,Islamabad,33.6844,73.0479,76
typhoid,2010-08-15,Muzaffarabad,34.3772,73.4733,67
typhoid,2010-08-15,Mirpur,33.15,73.75,79
typhoid,2010-08-15,Gilgit,35.9208,74.3089,92
typhoid,2010-08-15,Skardu,35.2979,75.6333,102
typhoid,2010-09-15,Lahore,31.5204,74.3587,68
typhoid,2010-09-15,Faisalabad,31.418,73.079,65
typhoid,2010-09-15,Rawalpindi,33.5651,73.0169,99
typhoid,2010-09-15,Gujranwala,32.1617,74.1883,77
typhoid,2010-09-15,Multan,30.1575,71.5249,85
typhoid,2010-09-15,Sialkot,32.4945,74.5229,89
typhoid,2010-09-15,Sargodha,32.0836,72.6711,82
typhoid,2010-09-15,Bahawalpur,29.3956,71.6836,64
typhoid,2010-09-15,Dera Ghazi Khan,30.046,70.6403,82
typhoid,2010-09-15,Rahim Yar Khan,28.4195,70.2989,100
typhoid,2010-09-15,Karachi,24.8607,67.0011,98
typhoid,2010-09-15,Hyderabad,25.396,68.3578,78
typhoid,2010-09-15,Sukkur,27.7139,68.8354,92
typhoid,2010-09-15,Larkana,27.5551,68.2141,65
typhoid,2010-09-15,Nawabshah,26.2483,68.4096,72
typhoid,2010-09-15,Peshawar,34.0151,71.5249,80
typhoid,2010-09-15,Mardan,34.1989,72.0231,75
typhoid,2010-09-15,Swat,34.7717,72.36,100
typhoid,2010-09-15,Abbottabad,34.1463,73.2117,74
typhoid,2010-09-15,Kohat,33.582,71.4412,71
typhoid,2010-09-15,Chitral,35.8518,71.7864,78
typhoid,2010-09-15,Quetta,30.1798,66.975,74
typhoid,2010-09-15,Gwadar,25.1264,62.3225,79
typhoid,2010-09-15,Khuzdar,27.811,66.6109,77
typhoid,2010-09-15,Sibi,29.544,67.8773,63
typhoid,2010-09-15,Islamabad,33.6844,73.0479,87
typhoid,2010-09-15,Muzaffarabad,34.3772,73.4733,68
typhoid,2010-09-15,Mirpur,33.15,73.75,102
typhoid,2010-09-15,Gilgit,35.9208,74.3089,75
typhoid,2010-09-15,Skardu,35.2979,75.6333,81
typhoid,2010-10-15,Lahore,31.5204,74.3587,50
typhoid,2010-10-15,Faisalabad,31.418,73.079,52
typhoid,2010-10-15,Rawalpindi,33.5651,73.0169,56
typhoid,2010-10-15,Gujranwala,32.1617,74.1883,62
typhoid,2010-10-15,Multan,30.1575,71.5249,68
typhoid,2010-10-15,Sialkot,32.4945,74.5229,48
typhoid,2010-10-15,Sargodha,32.0836,72.6711,51
typhoid,2010-10-15,Bahawalpur,29.3956,71.6836,47
typhoid,2010-10-15,Dera Ghazi Khan,30.046,70.6403,48
typhoid,2010-10-15,Rahim Yar Khan,28.4195,70.2989,48
typhoid,2010-10-15,Karachi,24.8607,67.0011,60
typhoid,2010-10-15,Hyderabad,25.396,68.3578,61
typhoid,2010-10-15,Sukkur,27.7139,68.8354,57
typhoid,2010-10-15,Larkana,27.5551,68.2141,56
typhoid,2010-10-15,Nawabshah,26.2483,68.4096,52
typhoid,2010-10-15,Peshawar,34.0151,71.5249,63
typhoid,2010-10-15,Mardan,34.1989,72.0231,63
typhoid,2010-10-15,Swat,34.7717,72.36,47
typhoid,2010-10-15,Abbottabad,34.1463,73.2117,67
typhoid,2010-10-15,Kohat,33.582,71.4412,64
typhoid,2010-10-15,Chitral,35.8518,71.7864,44
typhoid,2010-10-15,Quetta,30.1798,66.975,57
typhoid,2010-10-15,Gwadar,25.1264,62.3225,68
typhoid,2010-10-15,Khuzdar,27.811,66.6109,65
typhoid,2010-10-15,Sibi,29.544,67.8773,49
typhoid,2010-10-15,Islamabad,33.6844,73.0479,45
typhoid,2010-10-15,Muzaffarabad,34.3772,73.4733,67
typhoid,2010-10-15,Mirpur,33.15,73.75,58
typhoid,2010-10-15,Gilgit,35.9208,74.3089,44
typhoid,2010-10-15,Skardu,35.2979,75.6333,45
typhoid,2010-11-15,Lahore,31.5204,74.3587,62
typhoid,2010-11-15,Faisalabad,31.418,73.079,53
typhoid,2010-11-15,Rawalpindi,33.5651,73.0169,52
typhoid,2010-11-15,Gujranwala,32.1617,74.1883,54
typhoid,2010-11-15,Multan,30.1575,71.5249,58
typhoid,2010-11-15,Sialkot,32.4945,74.5229,62
typhoid,2010-11-15,Sargodha,32.0836,72.6711,59
typhoid,2010-11-15,Bahawalpur,29.3956,71.6836,59
typhoid,2010-11-15,Dera Ghazi Khan,30.046,70.6403,68
typhoid,2010-11-15,Rahim Yar Khan,28.4195,70.2989,48
typhoid,2010-11-15,Karachi,24.8607,67.0011,50
typhoid,2010-11-15,Hyderabad,25.396,68.3578,58
typhoid,2010-11-15,Sukkur,27.7139,68.8354,50
typhoid,2010-11-15,Larkana,27.5551,68.2141,58
typhoid,2010-11-15,Nawabshah,26.2483,68.4096,62
typhoid,2010-11-15,Peshawar,34.0151,71.5249,65
typhoid,2010-11-15,Mardan,34.1989,72.0231,41
typhoid,2010-11-15,Swat,34.7717,72.36,43
typhoid,2010-11-15,Abbottabad,34.1463,73.2117,45
typhoid,2010-11-15,Kohat,33.582,71.4412,53
typhoid,2010-11-15,Chitral,35.8518,71.7864,67
typhoid,2010-11-15,Quetta,30.1798,66.975,43
typhoid,2010-11-15,Gwadar,25.1264,62.3225,57
typhoid,2010-11-15,Khuzdar,27.811,66.6109,52
typhoid,2010-11-15,Sibi,29.544,67.8773,56
typhoid,2010-11-15,Islamabad,33.6844,73.0479,55
typhoid,2010-11-15,Muzaffarabad,34.3772,73.4733,63
typhoid,2010-11-15,Mirpur,33.15,73.75,61
typhoid,2010-11-15,Gilgit,35.9208,74.3089,65
typhoid,2010-11-15,Skardu,35.2979,75.6333,61
typhoid,2010-12-15,Lahore,31.5204,74.3587,56
typhoid,2010-12-15,Faisalabad,31.418,73.079,56
typhoid,2010-12-15,Rawalpindi,33.5651,73.0169,57
typhoid,2010-12-15,Gujranwala,32.1617,74.1883,53
typhoid,2010-12-15,Multan,30.1575,71.5249,47
typhoid,2010-12-15,Sialkot,32.4945,74.5229,48
typhoid,2010-12-15,Sargodha,32.0836,72.6711,60
typhoid,2010-12-15,Bahawalpur,29.3956,71.6836,41
typhoid,2010-12-15,Dera Ghazi Khan,30.046,70.6403,59
typhoid,2010-12-15,Rahim Yar Khan,28.4195,70.2989,50
typhoid,2010-12-15,Karachi,24.8607,67.0011,44
typhoid,2010-12-15,Hyderabad,25.396,68.3578,67
typhoid,2010-12-15,Sukkur,27.7139,68.8354,43
typhoid,2010-12-15,Larkana,27.5551,68.2141,66
typhoid,2010-12-15,Nawabshah,26.2483,68.4096,51
typhoid,2010-12-15,Peshawar,34.0151,71.5249,50
typhoid,2010-12-15,Mardan,34.1989,72.0231,41
typhoid,2010-12-15,Swat,34.7717,72.36,46
typhoid,2010-12-15,Abbottabad,34.1463,73.2117,45
typhoid,2010-12-15,Kohat,33.582,71.4412,66
typhoid,2010-12-15,Chitral,35.8518,71.7864,52
typhoid,2010-12-15,Quetta,30.1798,66.975,58
typhoid,2010-12-15,Gwadar,25.1264,62.3225,46
typhoid,2010-12-15,Khuzdar,27.811,66.6109,46
typhoid,2010-12-15,Sibi,29.544,67.8773,54
typhoid,2010-12-15,Islamabad,33.6844,73.0479,59
typhoid,2010-12-15,Muzaffarabad,34.3772,73.4733,47
typhoid,2010-12-15,Mirpur,33.15,73.75,65
typhoid,2010-12-15,Gilgit,35.9208,74.3089,64
typhoid,2010-12-15,Skardu,35.2979,75.6333,56
typhoid,2011-01-15,Lahore,31.5204,74.3587,42
typhoid,2011-01-15,Faisalabad,31.418,73.079,60
typhoid,2011-01-15,Rawalpindi,33.5651,73.0169,46
typhoid,2011-01-15,Gujranwala,32.1617,74.1883,63
typhoid,2011-01-15,Multan,30.1575,71.5249,44
typhoid,2011-01-15,Sialkot,32.4945,74.5229,50
typhoid,2011-01-15,Sargodha,32.0836,72.6711,55
typhoid,2011-01-15,Bahawalpur,29.3956,71.6836,61
typhoid,2011-01-15,Dera Ghazi Khan,30.046,70.6403,42
typhoid,2011-01-15,Rahim Yar Khan,28.4195,70.2989,61
typhoid,2011-01-15,Karachi,24.8607,67.0011,66
typhoid,2011-01-15,Hyderabad,25.396,68.3578,45
typhoid,2011-01-15,Sukkur,27.7139,68.8354,49
typhoid,2011-01-15,Larkana,27.5551,68.2141,43
typhoid,2011-01-15,Nawabshah,26.2483,68.4096,45
typhoid,2011-01-15,Peshawar,34.0151,71.5249,45
typhoid,2011-01-15,Mardan,34.1989,72.0231,55
typhoid,2011-01-15,Swat,34.7717,72.36,42
typhoid,2011-01-15,Abbottabad,34.1463,73.2117,60
typhoid,2011-01-15,Kohat,33.582,71.4412,42
typhoid,2011-01-15,Chitral,35.8518,71.7864,66
typhoid,2011-01-15,Quetta,30.1798,66.975,46
typhoid,2011-01-15,Gwadar,25.1264,62.3225,48
typhoid,2011-01-15,Khuzdar,27.811,66.6109,60
typhoid,2011-01-15,Sibi,29.544,67.8773,62
typhoid,2011-01-15,Islamabad,33.6844,73.0479,43
typhoid,2011-01-15,Muzaffarabad,34.3772,73.4733,51
typhoid,2011-01-15,Mirpur,33.15,73.75,56
typhoid,2011-01-15,Gilgit,35.9208,74.3089,52
typhoid,2011-01-15,Skardu,35.2979,75.6333,57
typhoid,2011-02-15,Lahore,31.5204,74.3587,69
typhoid,2011-02-15,Faisalabad,31.418,73.079,63
typhoid,2011-02-15,Rawalpindi,33.5651,73.0169,42
typhoid,2011-02-15,Gujranwala,32.1617,74.1883,66
typhoid,2011-02-15,Multan,30.1575,71.5249,44
typhoid,2011-02-15,Sialkot,32.4945,74.5229,57
typhoid,2011-02-15,Sargodha,32.0836,72.6711,56
typhoid,2011-02-15,Bahawalpur,29.3956,71.6836,61
typhoid,2011-02-15,Dera Ghazi Khan,30.046,70.6403,64
typhoid,2011-02-15,Rahim Yar Khan,28.4195,70.2989,42
typhoid,2011-02-15,Karachi,24.8607,67.0011,47
typhoid,2011-02-15,Hyderabad,25.396,68.3578,47
typhoid,2011-02-15,Sukkur,27.7139,68.8354,58
typhoid,2011-02-15,Larkana,27.5551,68.2141,49
typhoid,2011-02-15,Nawabshah,26.2483,68.4096,51
typhoid,2011-02-15,Peshawar,34.0151,71.5249,51
typhoid,2011-02-15,Mardan,34.1989,72.0231,48
typhoid,2011-02-15,Swat,34.7717,72.36,44
typhoid,2011-02-15,Abbottabad,34.1463,73.2117,64
typhoid,2011-02-15,Kohat,33.582,71.4412,59
typhoid,2011-02-15,Chitral,35.8518,71.7864,45
typhoid,2011-02-15,Quetta,30.1798,66.975,45
typhoid,2011-02-15,Gwadar,25.1264,62.3225,63
typhoid,2011-02-15,Khuzdar,27.811,66.6109,51
typhoid,2011-02-15,Sibi,29.544,67.8773,69
typhoid,2011-02-15,Islamabad,33.6844,73.0479,62
typhoid,2011-02-15,Muzaffarabad,34.3772,73.4733,67
typhoid,2011-02-15,Mirpur,33.15,73.75,47
typhoid,2011-02-15,Gilgit,35.9208,74.3089,49
typhoid,2011-02-15,Skardu,35.2979,75.6333,58
typhoid,2011-03-15,Lahore,31.5204,74.3587,55
typhoid,2011-03-15,Faisalabad,31.418,73.079,45
typhoid,2011-03-15,Rawalpindi,33.5651,73.0169,51
typhoid,2011-03-15,Gujranwala,32.1617,74.1883,50
typhoid,2011-03-15,Multan,30.1575,71.5249,53
typhoid,2011-03-15,Sialkot,32.4945,74.5229,65
typhoid,2011-03-15,Sargodha,32.0836,72.6711,54
typhoid,2011-03-15,Bahawalpur,29.3956,71.6836,50
typhoid,2011-03-15,Dera Ghazi Khan,30.046,70.6403,59
typhoid,2011-03-15,Rahim Yar Khan,28.4195,70.2989,70
typhoid,2011-03-15,Karachi,24.8607,67.0011,60
typhoid,2011-03-15,Hyderabad,25.396,68.3578,61
typhoid,2011-03-15,Sukkur,27.7139,68.8354,67
typhoid,2011-03-15,Larkana,27.5551,68.2141,50
typhoid,2011-03-15,Nawabshah,26.2483,68.4096,46
typhoid,2011-03-15,Peshawar,34.0151,71.5249,55
typhoid,2011-03-15,Mardan,34.1989,72.0231,60
typhoid,2011-03-15,Swat,34.7717,72.36,66
typhoid,2011-03-15,Abbottabad,34.1463,73.2117,60
typhoid,2011-03-15,Kohat,33.582,71.4412,42
typhoid,2011-03-15,Chitral,35.8518,71.7864,55
typhoid,2011-03-15,Quetta,30.1798,66.975,53
typhoid,2011-03-15,Gwadar,25.1264,62.3225,62
typhoid,2011-03-15,Khuzdar,27.811,66.6109,59
typhoid,2011-03-15,Sibi,29.544,67.8773,46
typhoid,2011-03-15,Islamabad,33.6844,73.0479,46
typhoid,2011-03-15,Muzaffarabad,34.3772,73.4733,52
typhoid,2011-03-15,Mirpur,33.15,73.75,56
typhoid,2011-03-15,Gilgit,35.9208,74.3089,47
typhoid,2011-03-15,Skardu,35.2979,75.6333,55
typhoid,2011-04-15,Lahore,31.5204,74.3587,61
typhoid,2011-04-15,Faisalabad,31.418,73.079,47
typhoid,2011-04-15,Rawalpindi,33.5651,73.0169,51
typhoid,2011-04-15,Gujranwala,32.1617,74.1883,56
typhoid,2011-04-15,Multan,30.1575,71.5249,61
typhoid,2011-04-15,Sialkot,32.4945,74.5229,47
typhoid,2011-04-15,Sargodha,32.0836,72.6711,63
typhoid,2011-04-15,Bahawalpur,29.3956,71.6836,48
typhoid,2011-04-15,Dera Ghazi Khan,30.046,70.6403,45
typhoid,2011-04-15,Rahim Yar Khan,28.4195,70.2989,47
typhoid,2011-04-15,Karachi,24.8607,67.0011,44
typhoid,2011-04-15,Hyderabad,25.396,68.3578,46
typhoid,2011-04-15,Sukkur,27.7139,68.8354,64
typhoid,2011-04-15,Larkana,27.5551,68.2141,44
typhoid,2011-04-15,Nawabshah,26.2483,68.4096,67
