disease,date,district,lat,lon,cases
dengue,2010-02-15,Karachi,24.8607,67.0011,54
dengue,2010-02-15,Hyderabad,25.396,68.3578,46
dengue,2010-02-15,Sukkur,27.7139,68.8354,69
dengue,2010-02-15,Larkana,27.5551,68.2141,63
dengue,2010-02-15,Nawabshah,26.2483,68.4096,74
dengue,2010-02-15,Peshawar,34.0151,71.5249,74
dengue,2010-02-15,Mardan,34.1989,72.0231,47
dengue,2010-02-15,Swat,34.7717,72.36,66
dengue,2010-02-15,Abbottabad,34.1463,73.2117,55
dengue,2010-02-15,Kohat,33.582,71.4412,53
dengue,2010-02-15,Chitral,35.8518,71.7864,49
dengue,2010-02-15,Quetta,30.1798,66.975,64
dengue,2010-02-15,Gwadar,25.1264,62.3225,65
dengue,2010-02-15,Khuzdar,27.811,66.6109,73
dengue,2010-02-15,Sibi,29.544,67.8773,46
dengue,2010-02-15,Islamabad,33.6844,73.0479,48
dengue,2010-02-15,Muzaffarabad,34.3772,73.4733,67
dengue,2010-02-15,Mirpur,33.15,73.75,52
dengue,2010-02-15,Gilgit,35.9208,74.3089,67
dengue,2010-02-15,Skardu,35.2979,75.6333,48
dengue,2010-03-15,Lahore,31.5204,74.3587,50
dengue,2010-03-15,Faisalabad,31.418,73.079,49
dengue,2010-03-15,Rawalpindi,33.5651,73.0169,70
dengue,2010-03-15,Gujranwala,32.1617,74.1883,52
dengue,2010-03-15,Multan,30.1575,71.5249,67
dengue,2010-03-15,Sialkot,32.4945,74.5229,71
dengue,2010-03-15,Sargodha,32.0836,72.6711,61
dengue,2010-03-15,Bahawalpur,29.3956,71.6836,63
dengue,2010-03-15,Dera Ghazi Khan,30.046,70.6403,58
dengue,2010-03-15,Rahim Yar Khan,28.4195,70.2989,60
dengue,2010-03-15,Karachi,24.8607,67.0011,51
dengue,2010-03-15,Hyderabad,25.396,68.3578,49
dengue,2010-03-15,Sukkur,27.7139,68.8354,68
dengue,2010-03-15,Larkana,27.5551,68.2141,47
dengue,2010-03-15,Nawabshah,26.2483,68.4096,66
dengue,2010-03-15,Peshawar,34.0151,71.5249,50
dengue,2010-03-15,Mardan,34.1989,72.0231,54
dengue,2010-03-15,Swat,34.7717,72.36,57
dengue,2010-03-15,Abbottabad,34.1463,73.2117,73
dengue,2010-03-15,Kohat,33.582,71.4412,55
dengue,2010-03-15,Chitral,35.8518,71.7864,51
dengue,2010-03-15,Quetta,30.1798,66.975,54
dengue,2010-03-15,Gwadar,25.1264,62.3225,68
dengue,2010-03-15,Khuzdar,27.811,66.6109,61
dengue,2010-03-15,Sibi,29.544,67.8773,55
dengue,2010-03-15,Islamabad,33.6844,73.0479,72
dengue,2010-03-15,Muzaffarabad,34.3772,73.4733,74
dengue,2010-03-15,Mirpur,33.15,73.75,69
dengue,2010-03-15,Gilgit,35.9208,74.3089,48
dengue,2010-03-15,Skardu,35.2979,75.6333,63
dengue,2010-04-15,Lahore,31.5204,74.3587,46
dengue,2010-04-15,Faisalabad,31.418,73.079,66
dengue,2010-04-15,Rawalpindi,33.5651,73.0169,58
dengue,2010-04-15,Gujranwala,32.1617,74.1883,57
dengue,2010-04-15,Multan,30.1575,71.5249,61
dengue,2010-04-15,Sialkot,32.4945,74.5229,55
dengue,2010-04-15,Sargodha,32.0836,72.6711,62
dengue,2010-04-15,Bahawalpur,29.3956,71.6836,53
dengue,2010-04-15,Dera Ghazi Khan,30.046,70.6403,65
dengue,2010-04-15,Rahim Yar Khan,28.4195,70.2989,74
dengue,2010-04-15,Karachi,24.8607,67.0011,51
dengue,2010-04-15,Hyderabad,25.396,68.3578,59
dengue,2010-04-15,Sukkur,27.7139,68.8354,53
dengue,2010-04-15,Larkana,27.5551,68.2141,52
dengue,2010-04-15,Nawabshah,26.2483,68.4096,56
dengue,2010-04-15,Peshawar,34.0151,71.5249,49
dengue,2010-04-15,Mardan,34.1989,72.0231,55
dengue,2010-04-15,Swat,34.7717,72.36,69
dengue,2010-04-15,Abbottabad,34.1463,73.2117,52
dengue,2010-04-15,Kohat,33.582,71.4412,55
dengue,2010-04-15,Chitral,35.8518,71.7864,58
dengue,2010-04-15,Quetta,30.1798,66.975,60
dengue,2010-04-15,Gwadar,25.1264,62.3225,74
dengue,2010-04-15,Khuzdar,27.811,66.6109,68
dengue,2010-04-15,Sibi,29.544,67.8773,45
dengue,2010-04-15,Islamabad,33.6844,73.0479,56
dengue,2010-04-15,Muzaffarabad,34.3772,73.4733,58
dengue,2010-04-15,Mirpur,33.15,73.75,48
dengue,2010-04-15,Gilgit,35.9208,74.3089,58
dengue,2010-04-15,Skardu,35.2979,75.6333,68
dengue,2010-05-15,Lahore,31.5204,74.3587,62
dengue,2010-05-15,Faisalabad,31.418,73.079,49
dengue,2010-05-15,Rawalpindi,33.5651,73.0169,62
dengue,2010-05-15,Gujranwala,32.1617,74.1883,70
dengue,2010-05-15,Multan,30.1575,71.5249,65
dengue,2010-05-15,Sialkot,32.4945,74.5229,58
dengue,2010-05-15,Sargodha,32.0836,72.6711,67
dengue,2010-05-15,Bahawalpur,29.3956,71.6836,63
dengue,2010-05-15,Dera Ghazi Khan,30.046,70.6403,70
dengue,2010-05-15,Rahim Yar Khan,28.4195,70.2989,73
dengue,2010-05-15,Karachi,24.8607,67.0011,57
dengue,2010-05-15,Hyderabad,25.396,68.3578,67
dengue,2010-05-15,Sukkur,27.7139,68.8354,45
dengue,2010-05-15,Larkana,27.5551,68.2141,70
dengue,2010-05-15,Nawabshah,26.2483,68.4096,49
dengue,2010-05-15,Peshawar,34.0151,71.5249,63
dengue,2010-05-15,Mardan,34.1989,72.0231,59
dengue,2010-05-15,Swat,34.7717,72.36,49
dengue,2010-05-15,Abbottabad,34.1463,73.2117,66
dengue,2010-05-15,Kohat,33.582,71.4412,71
dengue,2010-05-15,Chitral,35.8518,71.7864,48
dengue,2010-05-15,Quetta,30.1798,66.975,61
dengue,2010-05-15,Gwadar,25.1264,62.3225,69
dengue,2010-05-15,Khuzdar,27.811,66.6109,73
dengue,2010-05-15,Sibi,29.544,67.8773,72
dengue,2010-05-15,Islamabad,33.6844,73.0479,53
dengue,2010-05-15,Muzaffarabad,34.3772,73.4733,66
dengue,2010-05-15,Mirpur,33.15,73.75,70
dengue,2010-05-15,Gilgit,35.9208,74.3089,64
dengue,2010-05-15,Skardu,35.2979,75.6333,53
dengue,2010-06-15,Lahore,31.5204,74.3587,49
dengue,2010-06-15,Faisalabad,31.418,73.079,69
dengue,2010-06-15,Rawalpindi,33.5651,73.0169,72
dengue,2010-06-15,Gujranwala,32.1617,74.1883,59
dengue,2010-06-15,Multan,30.1575,71.5249,73
dengue,2010-06-15,Sialkot,32.4945,74.5229,51
dengue,2010-06-15,Sargodha,32.0836,72.6711,60
dengue,2010-06-15,Bahawalpur,29.3956,71.6836,48
dengue,2010-06-15,Dera Ghazi Khan,30.046,70.6403,54
dengue,2010-06-15,Rahim Yar Khan,28.4195,70.2989,50
dengue,2010-06-15,Karachi,24.8607,67.0011,51
dengue,2010-06-15,Hyderabad,25.396,68.3578,60
dengue,2010-06-15,Sukkur,27.7139,68.8354,48
dengue,2010-06-15,Larkana,27.5551,68.2141,70
dengue,2010-06-15,Nawabshah,26.2483,68.4096,61
dengue,2010-06-15,Peshawar,34.0151,71.5249,67
dengue,2010-06-15,Mardan,34.1989,72.0231,58
dengue,2010-06-15,Swat,34.7717,72.36,58
dengue,2010-06-15,Abbottabad,34.1463,73.2117,53
dengue,2010-06-15,Kohat,33.582,71.4412,52
dengue,2010-06-15,Chitral,35.8518,71.7864,45
dengue,2010-06-15,Quetta,30.1798,66.975,74
dengue,2010-06-15,Gwadar,25.1264,62.3225,52
dengue,2010-06-15,Khuzdar,27.811,66.6109,74
dengue,2010-06-15,Sibi,29.544,67.8773,54
dengue,2010-06-15,Islamabad,33.6844,73.0479,72
dengue,2010-06-15,Muzaffarabad,34.3772,73.4733,46
dengue,2010-06-15,Mirpur,33.15,73.75,52
dengue,2010-06-15,Gilgit,35.9208,74.3089,51
dengue,2010-06-15,Skardu,35.2979,75.6333,71
dengue,2010-07-15,Lahore,31.5204,74.3587,76
dengue,2010-07-15,Faisalabad,31.418,73.079,104
dengue,2010-07-15,Rawalpindi,33.5651,73.0169,95
dengue,2010-07-15,Gujranwala,32.1617,74.1883,103
dengue,2010-07-15,Multan,30.1575,71.5249,104
dengue,2010-07-15,Sialkot,32.4945,74.5229,107
dengue,2010-07-15,Sargodha,32.0836,72.6711,103
dengue,2010-07-15,Bahawalpur,29.3956,71.6836,103
dengue,2010-07-15,Dera Ghazi Khan,30.046,70.6403,78
dengue,2010-07-15,Rahim Yar Khan,28.4195,70.2989,89
dengue,2010-07-15,Karachi,24.8607,67.0011,110
dengue,2010-07-15,Hyderabad,25.396,68.3578,70
dengue,2010-07-15,Sukkur,27.7139,68.8354,104
dengue,2010-07-15,Larkana,27.5551,68.2141,103
dengue,2010-07-15,Nawabshah,26.2483,68.4096,77
dengue,2010-07-15,Peshawar,34.0151,71.5249,81
dengue,2010-07-15,Mardan,34.1989,72.0231,70
dengue,2010-07-15,Swat,34.7717,72.36,109
dengue,2010-07-15,Abbottabad,34.1463,73.2117,107
dengue,2010-07-15,Kohat,33.582,71.4412,98
dengue,2010-07-15,Chitral,35.8518,71.7864,73
dengue,2010-07-15,Quetta,30.1798,66.975,102
dengue,2010-07-15,Gwadar,25.1264,62.3225,102
dengue,2010-07-15,Khuzdar,27.811,66.6109,106
dengue,2010-07-15,Sibi,29.544,67.8773,103
dengue,2010-07-15,Islamabad,33.6844,73.0479,83
dengue,2010-07-15,Muzaffarabad,34.3772,73.4733,102
dengue,2010-07-15,Mirpur,33.15,73.75,68
dengue,2010-07-15,Gilgit,35.9208,74.3089,108
dengue,2010-07-15,Skardu,35.2979,75.6333,91
dengue,2010-08-15,Lahore,31.5204,74.3587,87
dengue,2010-08-15,Faisalabad,31.418,73.079,77
dengue,2010-08-15,Rawalpindi,33.5651,73.0169,104
dengue,2010-08-15,Gujranwala,32.1617,74.1883,95
dengue,2010-08-15,Multan,30.1575,71.5249,77
dengue,2010-08-15,Sialkot,32.4945,74.5229,72
dengue,2010-08-15,Sargodha,32.0836,72.6711,99
dengue,2010-08-15,Bahawalpur,29.3956,71.6836,111
dengue,2010-08-15,Dera Ghazi Khan,30.046,70.6403,81
dengue,2010-08-15,Rahim Yar Khan,28.4195,70.2989,91
dengue,2010-08-15,Karachi,24.8607,67.0011,104
dengue,2010-08-15,Hyderabad,25.396,68.3578,89
dengue,2010-08-15,Sukkur,27.7139,68.8354,76
dengue,2010-08-15,Larkana,27.5551,68.2141,91
dengue,2010-08-15,Nawabshah,26.2483,68.4096,84
dengue,2010-08-15,Peshawar,34.0151,71.5249,83
dengue,2010-08-15,Mardan,34.1989,72.0231,92
dengue,2010-08-15,Swat,34.7717,72.36,78
dengue,2010-08-15,Abbottabad,34.1463,73.2117,82
dengue,2010-08-15,Kohat,33.582,71.4412,74
dengue,2010-08-15,Chitral,35.8518,71.7864,101
dengue,2010-08-15,Quetta,30.1798,66.975,75
dengue,2010-08-15,Gwadar,25.1264,62.3225,95
dengue,2010-08-15,Khuzdar,27.811,66.6109,90
dengue,2010-08-15,Sibi,29.544,67.8773,72
dengue,2010-08-15,Islamabad,33.6844,73.0479,89
dengue,2010-08-15,Muzaffarabad,34.3772,73.4733,78
dengue,2010-08-15,Mirpur,33.15,73.75,70
dengue,2010-08-15,Gilgit,35.9208,74.3089,75
dengue,2010-08-15,Skardu,35.2979,75.6333,71
dengue,2010-09-15,Lahore,31.5204,74.3587,97
dengue,2010-09-15,Faisalabad,31.418,73.079,97
dengue,2010-09-15,Rawalpindi,33.5651,73.0169,112
dengue,2010-09-15,Gujranwala,32.1617,74.1883,112
dengue,2010-09-15,Multan,30.1575,71.5249,77
dengue,2010-09-15,Sialkot,32.4945,74.5229,101
dengue,2010-09-15,Sargodha,32.0836,72.6711,106
dengue,2010-09-15,Bahawalpur,29.3956,71.6836,74
dengue,2010-09-15,Dera Ghazi Khan,30.046,70.6403,69
dengue,2010-09-15,Rahim Yar Khan,28.4195,70.2989,81
dengue,2010-09-15,Karachi,24.8607,67.0011,93
dengue,2010-09-15,Hyderabad,25.396,68.3578,72
dengue,2010-09-15,Sukkur,27.7139,68.8354,77
dengue,2010-09-15,Larkana,27.5551,68.2141,111
dengue,2010-09-15,Nawabshah,26.2483,68.4096,88
dengue,2010-09-15,Peshawar,34.0151,71.5249,79
dengue,2010-09-15,Mardan,34.1989,72.0231,100
dengue,2010-09-15,Swat,34.7717,72.36,81
dengue,2010-09-15,Abbottabad,34.1463,73.2117,101
dengue,2010-09-15,Kohat,33.582,71.4412,87
dengue,2010-09-15,Chitral,35.8518,71.7864,103
dengue,2010-09-15,Quetta,30.1798,66.975,97
dengue,2010-09-15,Gwadar,25.1264,62.3225,95
dengue,2010-09-15,Khuzdar,27.811,66.6109,81
dengue,2010-09-15,Sibi,29.544,67.8773,101
dengue,2010-09-15,Islamabad,33.6844,73.0479,87
dengue,2010-09-15,Muzaffarabad,34.3772,73.4733,81
dengue,2010-09-15,Mirpur,33.15,73.75,72
dengue,2010-09-15,Gilgit,35.9208,74.3089,73
dengue,2010-09-15,Skardu,35.2979,75.6333,72
dengue,2010-10-15,Lahore,31.5204,74.3587,51
dengue,2010-10-15,Faisalabad,31.418,73.079,51
dengue,2010-10-15,Rawalpindi,33.5651,73.0169,45
dengue,2010-10-15,Gujranwala,32.1617,74.1883,61
dengue,2010-10-15,Multan,30.1575,71.5249,57
dengue,2010-10-15,Sialkot,32.4945,74.5229,56
dengue,2010-10-15,Sargodha,32.0836,72.6711,64
dengue,2010-10-15,Bahawalpur,29.3956,71.6836,55
dengue,2010-10-15,Dera Ghazi Khan,30.046,70.6403,63
dengue,2010-10-15,Rahim Yar Khan,28.4195,70.2989,48
dengue,2010-10-15,Karachi,24.8607,67.0011,55
dengue,2010-10-15,Hyderabad,25.396,68.3578,57
dengue,2010-10-15,Sukkur,27.7139,68.8354,57
dengue,2010-10-15,Larkana,27.5551,68.2141,52
dengue,2010-10-15,Nawabshah,26.2483,68.4096,74
dengue,2010-10-15,Peshawar,34.0151,71.5249,62
dengue,2010-10-15,Mardan,34.1989,72.0231,53
dengue,2010-10-15,Swat,34.7717,72.36,64
dengue,2010-10-15,Abbottabad,34.1463,73.2117,67
dengue,2010-10-15,Kohat,33.582,71.4412,47
dengue,2010-10-15,Chitral,35.8518,71.7864,72
dengue,2010-10-15,Quetta,30.1798,66.975,45
dengue,2010-10-15,Gwadar,25.1264,62.3225,55
dengue,2010-10-15,Khuzdar,27.811,66.6109,60
dengue,2010-10-15,Sibi,29.544,67.8773,55
dengue,2010-10-15,Islamabad,33.6844,73.0479,71
dengue,2010-10-15,Muzaffarabad,34.3772,73.4733,50
dengue,2010-10-15,Mirpur,33.15,73.75,61
dengue,2010-10-15,Gilgit,35.9208,74.3089,61
dengue,2010-10-15,Skardu,35.2979,75.6333,67
dengue,2010-11-15,Lahore,31.5204,74.3587,54
dengue,2010-11-15,Faisalabad,31.418,73.079,53
dengue,2010-11-15,Rawalpindi,33.5651,73.0169,51
dengue,2010-11-15,Gujranwala,32.1617,74.1883,63
dengue,2010-11-15,Multan,30.1575,71.5249,56
dengue,2010-11-15,Sialkot,32.4945,74.5229,46
dengue,2010-11-15,Sargodha,32.0836,72.6711,52
dengue,2010-11-15,Bahawalpur,29.3956,71.6836,74
dengue,2010-11-15,Dera Ghazi Khan,30.046,70.6403,45
dengue,2010-11-15,Rahim Yar Khan,28.4195,70.2989,67
dengue,2010-11-15,Karachi,24.8607,67.0011,50
dengue,2010-11-15,Hyderabad,25.396,68.3578,58
dengue,2010-11-15,Sukkur,27.7139,68.8354,46
dengue,2010-11-15,Larkana,27.5551,68.2141,50
dengue,2010-11-15,Nawabshah,26.2483,68.4096,63
dengue,2010-11-15,Peshawar,34.0151,71.5249,52
dengue,2010-11-15,Mardan,34.1989,72.0231,47
dengue,2010-11-15,Swat,34.7717,72.36,54
dengue,2010-11-15,Abbottabad,34.1463,73.2117,71
dengue,2010-11-15,Kohat,33.582,71.4412,60
dengue,2010-11-15,Chitral,35.8518,71.7864,45
dengue,2010-11-15,Quetta,30.1798,66.975,53
dengue,2010-11-15,Gwadar,25.1264,62.3225,46
dengue,2010-11-15,Khuzdar,27.811,66.6109,49
dengue,2010-11-15,Sibi,29.544,67.8773,57
dengue,2010-11-15,Islamabad,33.6844,73.0479,46
dengue,2010-11-15,Muzaffarabad,34.3772,73.4733,72
dengue,2010-11-15,Mirpur,33.15,73.75,66
dengue,2010-11-15,Gilgit,35.9208,74.3089,64
dengue,2010-11-15,Skardu,35.2979,75.6333,71
dengue,2010-12-15,Lahore,31.5204,74.3587,60
dengue,2010-12-15,Faisalabad,31.418,73.079,53
dengue,2010-12-15,Rawalpindi,33.5651,73.0169,74
dengue,2010-12-15,Gujranwala,32.1617,74.1883,45
dengue,2010-12-15,Multan,30.1575,71.5249,67
dengue,2010-12-15,Sialkot,32.4945,74.5229,69
dengue,2010-12-15,Sargodha,32.0836,72.6711,54
dengue,2010-12-15,Bahawalpur,29.3956,71.6836,54
dengue,2010-12-15,Dera Ghazi Khan,30.046,70.6403,72
dengue,2010-12-15,Rahim Yar Khan,28.4195,70.2989,45
dengue,2010-12-15,Karachi,24.8607,67.0011,63
dengue,2010-12-15,Hyderabad,25.396,68.3578,64
dengue,2010-12-15,Sukkur,27.7139,68.8354,50
dengue,2010-12-15,Larkana,27.5551,68.2141,71
dengue,2010-12-15,Nawabshah,26.2483,68.4096,62
dengue,2010-12-15,Peshawar,34.0151,71.5249,55
dengue,2010-12-15,Mardan,34.1989,72.0231,71
dengue,2010-12-15,Swat,34.7717,72.36,60
dengue,2010-12-15,Abbottabad,34.1463,73.2117,49
dengue,2010-12-15,Kohat,33.582,71.4412,54
dengue,2010-12-15,Chitral,35.8518,71.7864,64
dengue,2010-12-15,Quetta,30.1798,66.975,63
dengue,2010-12-15,Gwadar,25.1264,62.3225,48
dengue,2010-12-15,Khuzdar,27.811,66.6109,74
dengue,2010-12-15,Sibi,29.544,67.8773,71
dengue,2010-12-15,Islamabad,33.6844,73.0479,67
dengue,2010-12-15,Muzaffarabad,34.3772,73.4733,70
dengue,2010-12-15,Mirpur,33.15,73.75,71
dengue,2010-12-15,Gilgit,35.9208,74.3089,46
dengue,2010-12-15,Skardu,35.2979,75.6333,52
dengue,2011-01-15,Lahore,31.5204,74.3587,58
dengue,2011-01-15,Faisalabad,31.418,73.079,70
dengue,2011-01-15,Rawalpindi,33.5651,73.0169,70
dengue,2011-01-15,Gujranwala,32.1617,74.1883,55
dengue,2011-01-15,Multan,30.1575,71.5249,63
dengue,2011-01-15,Sialkot,32.4945,74.5229,76
dengue,2011-01-15,Sargodha,32.0836,72.6711,74
dengue,2011-01-15,Bahawalpur,29.3956,71.6836,74
dengue,2011-01-15,Dera Ghazi Khan,30.046,70.6403,63
dengue,2011-01-15,Rahim Yar Khan,28.4195,70.2989,69
dengue,2011-01-15,Karachi,24.8607,67.0011,60
dengue,2011-01-15,Hyderabad,25.396,68.3578,49
dengue,2011-01-15,Sukkur,27.7139,68.8354,74
dengue,2011-01-15,Larkana,27.5551,68.2141,74
dengue,2011-01-15,Nawabshah,26.2483,68.4096,54
dengue,2011-01-15,Peshawar,34.0151,71.5249,75
dengue,2011-01-15,Mardan,34.1989,72.0231,57
dengue,2011-01-15,Swat,34.7717,72.36,52
dengue,2011-01-15,Abbottabad,34.1463,73.2117,62
dengue,2011-01-15,Kohat,33.582,71.4412,63
dengue,2011-01-15,Chitral,35.8518,71.7864,48
dengue,2011-01-15,Quetta,30.1798,66.975,55
dengue,2011-01-15,Gwadar,25.1264,62.3225,55
dengue,2011-01-15,Khuzdar,27.811,66.6109,48
dengue,2011-01-15,Sibi,29.544,67.8773,65
dengue,2011-01-15,Islamabad,33.6844,73.0479,71
dengue,2011-01-15,Muzaffarabad,34.3772,73.4733,47
dengue,2011-01-15,Mirpur,33.15,73.75,56
dengue,2011-01-15,Gilgit,35.9208,74.3089,63
dengue,2011-01-15,Skardu,35.2979,75.6333,68
dengue,2011-02-15,Lahore,31.5204,74.3587,73
dengue,2011-02-15,Faisalabad,31.418,73.079,52
dengue,2011-02-15,Rawalpindi,33.5651,73.0169,67
dengue,2011-02-15,Gujranwala,32.1617,74.1883,68
dengue,2011-02-15,Multan,30.1575,71.5249,58
dengue,2011-02-15,Sialkot,32.4945,74.5229,59
dengue,2011-02-15,Sargodha,32.0836,72.6711,51
dengue,2011-02-15,Bahawalpur,29.3956,71.6836,67
dengue,2011-02-15,Dera Ghazi Khan,30.046,70.6403,50
dengue,2011-02-15,Rahim Yar Khan,28.4195,70.2989,67
dengue,2011-02-15,Karachi,24.8607,67.0011,70
dengue,2011-02-15,Hyderabad,25.396,68.3578,71
dengue,2011-02-15,Sukkur,27.7139,68.8354,69
dengue,2011-02-15,Larkana,27.5551,68.2141,66
dengue,2011-02-15,Nawabshah,26.2483,68.4096,64
dengue,2011-02-15,Peshawar,34.0151,71.5249,57
dengue,2011-02-15,Mardan,34.1989,72.0231,64
dengue,2011-02-15,Swat,34.7717,72.36,71
dengue,2011-02-15,Abbottabad,34.1463,73.2117,47
dengue,2011-02-15,Kohat,33.582,71.4412,68
dengue,2011-02-15,Chitral,35.8518,71.7864,47
dengue,2011-02-15,Quetta,30.1798,66.975,61
dengue,2011-02-15,Gwadar,25.1264,62.3225,50
dengue,2011-02-15,Khuzdar,27.811,66.6109,64
dengue,2011-02-15,Sibi,29.544,67.8773,75
dengue,2011-02-15,Islamabad,33.6844,73.0479,69
dengue,2011-02-15,Muzaffarabad,34.3772,73.4733,59
dengue,2011-02-15,Mirpur,33.15,73.75,69
dengue,2011-02-15,Gilgit,35.9208,74.3089,58
dengue,2011-02-15,Skardu,35.2979,75.6333,69
dengue,2011-03-15,Lahore,31.5204,74.3587,56
dengue,2011-03-15,Faisalabad,31.418,73.079,54
dengue,2011-03-15,Rawalpindi,33.5651,73.0169,66
dengue,2011-03-15,Gujranwala,32.1617,74.1883,56
dengue,2011-03-15,Multan,30.1575,71.5249,69
dengue,2011-03-15,Sialkot,32.4945,74.5229,48
dengue,2011-03-15,Sargodha,32.0836,72.6711,57
dengue,2011-03-15,Bahawalpur,29.3956,71.6836,75
dengue,2011-03-15,Dera Ghazi Khan,30.046,70.6403,47
dengue,2011-03-15,Rahim Yar Khan,28.4195,70.2989,68
dengue,2011-03-15,Karachi,24.8607,67.0011,67
dengue,2011-03-15,Hyderabad,25.396,68.3578,72
dengue,2011-03-15,Sukkur,27.7139,68.8354,60
dengue,2011-03-15,Larkana,27.5551,68.2141,63
dengue,2011-03-15,Nawabshah,26.2483,68.4096,48
dengue,2011-03-15,Peshawar,34.0151,71.5249,69
dengue,2011-03-15,Mardan,34.1989,72.0231,67
dengue,2011-03-15,Swat,34.7717,72.36,52
dengue,2011-03-15,Abbottabad,34.1463,73.2117,73
dengue,2011-03-15,Kohat,33.582,71.4412,46
dengue,2011-03-15,Chitral,35.8518,71.7864,51
dengue,2011-03-15,Quetta,30.1798,66.975,69
dengue,2011-03-15,Gwadar,25.1264,62.3225,52
dengue,2011-03-15,Khuzdar,27.811,66.6109,50
dengue,2011-03-15,Sibi,29.544,67.8773,65
dengue,2011-03-15,Islamabad,33.6844,73.0479,57
dengue,2011-03-15,Muzaffarabad,34.3772,73.4733,69
dengue,2011-03-15,Mirpur,33.15,73.75,49
dengue,2011-03-15,Gilgit,35.9208,74.3089,55
dengue,2011-03-15,Skardu,35.2979,75.6333,66
dengue,2011-04-15,Lahore,31.5204,74.3587,55
dengue,2011-04-15,Faisalabad,31.418,73.079,58
dengue,2011-04-15,Rawalpindi,33.5651,73.0169,71
dengue,2011-04-15,Gujranwala,32.1617,74.1883,51
dengue,2011-04-15,Multan,30.1575,71.5249,75
dengue,2011-04-15,Sialkot,32.4945,74.5229,67
dengue,2011-04-15,Sargodha,32.0836,72.6711,64
dengue,2011-04-15,Bahawalpur,29.3956,71.6836,73
dengue,2011-04-15,Dera Ghazi Khan,30.046,70.6403,47
dengue,2011-04-15,Rahim Yar Khan,28.4195,70.2989,59
dengue,2011-04-15,Karachi,24.8607,67.0011,65
dengue,2011-04-15,Hyderabad,25.396,68.3578,55
dengue,2011-04-15,Sukkur,27.7139,68.8354,62
dengue,2011-04-15,Larkana,27.5551,68.2141,54
dengue,2011-04-15,Nawabshah,26.2483,68.4096,60
dengue,2011-04-15,Peshawar,34.0151,71.5249,65
dengue,2011-04-15,Mardan,34.1989,72.0231,70
dengue,2011-04-15,Swat,34.7717,72.36,58
dengue,2011-04-15,Abbottabad,34.1463,73.2117,53
dengue,2011-04-15,Kohat,33.582,71.4412,69
dengue,2011-04-15,Chitral,35.8518,71.7864,75
dengue,2011-04-15,Quetta,30.1798,66.975,61
dengue,2011-04-15,Gwadar,25.1264,62.3225,58
dengue,2011-04-15,Khuzdar,27.811,66.6109,72
dengue,2011-04-15,Sibi,29.544,67.8773,69
dengue,2011-04-15,Islamabad,33.6844,73.0479,56
dengue,2011-04-15,Muzaffarabad,34.3772,73.4733,59
dengue,2011-04-15,Mirpur,33.15,73.75,56
dengue,2011-04-15,Gilgit,35.9208,74.3089,49
dengue,2011-04-15,Skardu,35.2979,75.6333,62
dengue,2011-05-15,Lahore,31.5204,74.3587,47
